Name,Package URL,Github,ecosystem
google-cloud-errors,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-errors,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-errors,rubygems
debug_inspector,https://github.com/banister/debug_inspector,https://github.com/banister/debug_inspector,rubygems
equalizer,https://github.com/dkubb/equalizer,https://github.com/dkubb/equalizer,rubygems
fastlane,https://fastlane.tools,https://github.com/fastlane/fastlane,rubygems
celluloid-supervision,https://github.com/celluloid/,https://github.com/celluloid/,rubygems
celluloid-essentials,https://github.com/celluloid/celluloid-essentials,https://github.com/celluloid/celluloid-essentials,rubygems
celluloid-extras,https://github.com/celluloid/celluloid-extras,https://github.com/celluloid/celluloid-extras,rubygems
celluloid-fsm,https://github.com/celluloid/celluloid-fsm,https://github.com/celluloid/celluloid-fsm,rubygems
http-form_data,https://github.com/httprb/form_data.rb,https://github.com/httprb/form_data.rb,rubygems
aws-sdk-sns,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sns,rubygems
sexp_processor,https://github.com/seattlerb/sexp_processor,https://github.com/seattlerb/sexp_processor,rubygems
aws-sdk-cloudformation,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudformation,rubygems
binding_of_caller,https://github.com/banister/binding_of_caller,https://github.com/banister/binding_of_caller,rubygems
brakeman,https://brakemanscanner.org/,https://github.com/presidentbeef/brakeman,rubygems
omniauth-oauth2,https://github.com/omniauth/omniauth-oauth2,https://github.com/omniauth/omniauth-oauth2,rubygems
plist,https://github.com/patsplat/plist,https://github.com/patsplat/plist,rubygems
rails-controller-testing,https://github.com/rails/rails-controller-testing,https://github.com/rails/rails-controller-testing,rubygems
lograge,https://github.com/roidrage/lograge,https://github.com/roidrage/lograge,rubygems
google-cloud-storage,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-storage,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-storage,rubygems
oauth,https://github.com/oauth-xx/oauth-ruby,https://github.com/oauth-xx/oauth-ruby/tree/v1.1.0,rubygems
rack-proxy,https://github.com/ncr/rack-proxy,https://github.com/ncr/rack-proxy,rubygems
jaro_winkler,https://github.com/tonytonyjan/jaro_winkler,https://github.com/tonytonyjan/jaro_winkler/tree/v1.5.6,rubygems
dry-core,https://dry-rb.org/gems/dry-core,https://github.com/dry-rb/dry-core,rubygems
aws-sdk-cloudwatch,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudwatch,rubygems
aws-sdk-secretsmanager,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-secretsmanager,rubygems
et-orbi,https://github.com/floraison/et-orbi,https://github.com/floraison/et-orbi,rubygems
css_parser,https://github.com/premailer/css_parser,https://github.com/premailer/css_parser,rubygems
ruby_parser,https://github.com/seattlerb/ruby_parser,https://github.com/seattlerb/ruby_parser,rubygems
dry-inflector,https://dry-rb.org/gems/dry-inflector,https://github.com/dry-rb/dry-inflector,rubygems
kostya-sigar,https://github.com/kostya/sigar,https://github.com/kostya/sigar,rubygems
bullet,https://github.com/flyerhzm/bullet,https://github.com/flyerhzm/bullet,rubygems
aws-sdk-iam,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iam,rubygems
fluent-plugin-s3,https://github.com/fluent/fluent-plugin-s3,https://github.com/fluent/fluent-plugin-s3,rubygems
rufus-scheduler,https://github.com/jmettraux/rufus-scheduler,https://github.com/jmettraux/rufus-scheduler,rubygems
uniform_notifier,http://rubygems.org/gems/uniform_notifier,https://github.com/flyerhzm/uniform_notifier,rubygems
net-sftp,https://github.com/net-ssh/net-sftp,https://github.com/net-ssh/net-sftp,rubygems
sassc-rails,https://github.com/sass/sassc-rails,https://github.com/sass/sassc-rails,rubygems
climate_control,https://github.com/thoughtbot/climate_control,https://github.com/thoughtbot/climate_control,rubygems
tty-screen,https://ttytoolkit.org,https://github.com/piotrmurach/tty-screen,rubygems
google-apis-core,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-core,rubygems
rails-deprecated_sanitizer,https://github.com/rails/rails-deprecated_sanitizer,https://github.com/rails/rails-deprecated_sanitizer,rubygems
sentry-raven,https://github.com/getsentry/raven-ruby,https://github.com/getsentry/raven-ruby,rubygems
dry-configurable,https://dry-rb.org/gems/dry-configurable,https://github.com/dry-rb/dry-configurable,rubygems
vcr,https://benoittgt.github.io/vcr,https://github.com/vcr/vcr,rubygems
aws-sdk-lambda,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-lambda,rubygems
web-console,https://github.com/rails/web-console,https://github.com/rails/web-console,rubygems
activerecord-import,https://github.com/zdennis/activerecord-import,https://github.com/zdennis/activerecord-import,rubygems
aws-sdk-cloudwatchlogs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudwatchlogs,rubygems
nap,https://github.com/Fingertips/nap,https://github.com/Fingertips/nap,rubygems
tty-cursor,https://ttytoolkit.org,https://github.com/piotrmurach/tty-cursor,rubygems
guard,https://guard.github.io/guard/,https://github.com/guard/guard,rubygems
powerpack,https://github.com/bbatsov/powerpack,https://github.com/bbatsov/powerpack,rubygems
descendants_tracker,https://github.com/dkubb/descendants_tracker,https://github.com/dkubb/descendants_tracker,rubygems
dry-logic,https://dry-rb.org/gems/dry-logic,https://github.com/dry-rb/dry-logic,rubygems
lumberjack,https://github.com/bdurand/lumberjack,https://github.com/bdurand/lumberjack,rubygems
dry-types,https://dry-rb.org/gems/dry-types,https://github.com/dry-rb/dry-types,rubygems
aws-sdk-route53,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-route53,rubygems
redis-store,http://redis-store.org/redis-store,https://github.com/jodosha/redis-store/,rubygems
fugit,https://github.com/floraison/fugit,https://github.com/floraison/fugit,rubygems
simplecov_json_formatter,https://github.com/fede-moya/simplecov_json_formatter,https://github.com/fede-moya/simplecov_json_formatter,rubygems
dry-container,https://dry-rb.org/gems/dry-container,https://github.com/dry-rb/dry-container,rubygems
graphql,https://graphql-ruby.org,https://github.com/rmosolgo/graphql-ruby,rubygems
parallel_tests,https://github.com/grosser/parallel_tests,https://github.com/grosser/parallel_tests/tree/v4.3.0,rubygems
dalli,https://github.com/petergoldstein/dalli,https://github.com/petergoldstein/dalli,rubygems
open4,https://github.com/ahoward/open4,https://github.com/ahoward/open4,rubygems
faraday-cookie_jar,https://github.com/miyagawa/faraday-cookie_jar,https://github.com/miyagawa/faraday-cookie_jar,rubygems
carrierwave,https://github.com/carrierwaveuploader/carrierwave,https://github.com/carrierwaveuploader/carrierwave/,rubygems
fluent-plugin-kubernetes_metadata_filter,https://github.com/fabric8io/fluent-plugin-kubernetes_metadata_filter,https://github.com/fabric8io/fluent-plugin-kubernetes_metadata_filter,rubygems
nori,https://github.com/savonrb/nori,https://github.com/savonrb/nori,rubygems
aws-sdk-elasticloadbalancing,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticloadbalancing,rubygems
aws-sdk-rds,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rds,rubygems
aws-sdk-firehose,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-firehose,rubygems
raabro,https://github.com/floraison/raabro,https://github.com/floraison/raabro,rubygems
nanaimo,https://github.com/CocoaPods/Nanaimo,https://github.com/CocoaPods/Nanaimo,rubygems
gyoku,https://github.com/savonrb/gyoku,https://github.com/savonrb/gyoku,rubygems
coercible,https://github.com/solnic/coercible,https://github.com/solnic/coercible,rubygems
virtus,https://github.com/solnic/virtus,https://github.com/solnic/virtus,rubygems
aws-sdk-ses,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ses,rubygems
aws-sdk-cloudfront,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudfront,rubygems
ttfunk,https://prawnpdf.org,https://github.com/prawnpdf/ttfunk,rubygems
notiffany,https://github.com/guard/notiffany,https://github.com/guard/notiffany,rubygems
nenv,https://github.com/e2/nenv,https://github.com/e2/nenv,rubygems
spring-commands-rspec,https://github.com/jonleighton/spring-commands-rspec,https://github.com/jonleighton/spring-commands-rspec,rubygems
axiom-types,https://github.com/dkubb/axiom-types,https://github.com/dkubb/axiom-types,rubygems
bson,https://docs.mongodb.com/ruby-driver/current/tutorials/bson-v4/,https://github.com/mongodb/bson-ruby,rubygems
optimist,http://manageiq.github.io/optimist/,https://github.com/ManageIQ/optimist/,rubygems
logging,http://rubygems.org/gems/logging,https://github.com/TwP/logging,rubygems
treetop,https://github.com/cjheath/treetop,https://github.com/cjheath/treetop,rubygems
browser,https://github.com/fnando/browser,https://github.com/fnando/browser,rubygems
cocoapods,https://github.com/CocoaPods/CocoaPods,https://github.com/CocoaPods/CocoaPods,rubygems
redcarpet,https://github.com/vmg/redcarpet,https://github.com/vmg/redcarpet,rubygems
tins,https://github.com/flori/tins,https://github.com/flori/tins,rubygems
aws-sdk-ecr,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ecr,rubygems
aws-sdk-ecs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ecs,rubygems
turbolinks-source,https://github.com/turbolinks/turbolinks-source-gem,https://github.com/turbolinks/turbolinks-source-gem,rubygems
statsd-ruby,https://github.com/reinh/statsd,https://github.com/reinh/statsd,rubygems
aws-sdk-autoscaling,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-autoscaling,rubygems
bundler-audit,https://github.com/rubysec/bundler-audit#readme,https://github.com/postmodern/bundler-audit,rubygems
rack-attack,https://github.com/rack/rack-attack,https://github.com/rack/rack-attack,rubygems
cocoapods-core,https://github.com/CocoaPods/CocoaPods,https://github.com/CocoaPods/CocoaPods,rubygems
money,https://rubymoney.github.io/money,https://github.com/RubyMoney/money/,rubygems
aws-sdk-elasticloadbalancingv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticloadbalancingv2,rubygems
activeresource,http://www.rubyonrails.org,https://github.com/rails/activeresource/tree/v6.0.0,rubygems
atomos,https://github.com/segiddins/atomos,https://github.com/segiddins/atomos,rubygems
rspec-its,https://github.com/rspec/rspec-its,https://github.com/rspec/rspec-its,rubygems
will_paginate,https://github.com/mislav/will_paginate,https://github.com/mislav/will_paginate/tree/v4.0.0,rubygems
kramdown-parser-gfm,https://github.com/kramdown/parser-gfm,https://github.com/kramdown/parser-gfm,rubygems
systemu,https://github.com/ahoward/systemu,https://github.com/ahoward/systemu,rubygems
rchardet,https://github.com/jmhodges/rchardet,https://github.com/jmhodges/rchardet,rubygems
aws-sdk-configservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-configservice,rubygems
ruby-saml,https://github.com/saml-toolkits/ruby-saml,https://github.com/saml-toolkits/ruby-saml,rubygems
bindex,https://github.com/gsamokovarov/bindex,https://github.com/gsamokovarov/bindex,rubygems
dogapi,http://datadoghq.com/,https://github.com/DataDog/dogapi-rb,rubygems
gh_inspector,https://github.com/orta/gh_inspector,https://github.com/orta/gh_inspector,rubygems
sdoc,https://github.com/zzak/sdoc,https://github.com/zzak/sdoc,rubygems
webpacker,https://github.com/rails/webpacker,https://github.com/rails/webpacker/tree/v5.4.4,rubygems
aws-sdk-athena,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-athena,rubygems
aws-sdk-redshift,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-redshift,rubygems
paperclip,https://github.com/thoughtbot/paperclip,https://github.com/thoughtbot/paperclip,rubygems
aws-sdk-glue,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-glue,rubygems
liquid,http://www.liquidmarkup.org,https://github.com/Shopify/liquid,rubygems
aws-sdk-cognitoidentityprovider,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cognitoidentityprovider,rubygems
aws-sdk-apigateway,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-apigateway,rubygems
aws-sdk-codecommit,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codecommit,rubygems
aws-sdk-elasticache,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticache,rubygems
ruby_dep,https://github.com/e2/ruby_dep,https://github.com/e2/ruby_dep,rubygems
aws-sdk-elasticsearchservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticsearchservice,rubygems
uuidtools,https://github.com/sporkmonger/uuidtools,https://github.com/sporkmonger/uuidtools,rubygems
better_errors,https://github.com/BetterErrors/better_errors,https://github.com/BetterErrors/better_errors,rubygems
aws-sdk-rekognition,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rekognition,rubygems
aws-sdk-cloudtrail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudtrail,rubygems
dogstatsd-ruby,https://github.com/DataDog/dogstatsd-ruby,https://github.com/DataDog/dogstatsd-ruby/tree/v5.6.1,rubygems
aws-sdk-pinpoint,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pinpoint,rubygems
aws-sdk-organizations,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-organizations,rubygems
premailer,https://github.com/premailer/premailer,https://github.com/premailer/premailer,rubygems
faraday-http-cache,https://github.com/sourcelevel/faraday-http-cache,https://github.com/plataformatec/faraday-http-cache,rubygems
aws-sdk-databasemigrationservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-databasemigrationservice,rubygems
aws-sdk-acm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-acm,rubygems
capistrano,https://capistranorb.com/,https://github.com/capistrano/capistrano,rubygems
aws-sdk-emr,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-emr,rubygems
aws-sdk-codedeploy,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codedeploy,rubygems
aws-sdk-xray,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-xray,rubygems
aws-sdk-efs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-efs,rubygems
aws-sdk-sagemaker,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sagemaker,rubygems
aws-sdk-batch,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-batch,rubygems
aws-sdk-iot,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iot,rubygems
aws-sdk-cloudwatchevents,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudwatchevents,rubygems
aws-sdk-servicecatalog,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-servicecatalog,rubygems
aws-sdk-codebuild,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codebuild,rubygems
aws-sdk-states,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-states,rubygems
omniauth-google-oauth2,https://github.com/zquestz/omniauth-google-oauth2,https://github.com/zquestz/omniauth-google-oauth2,rubygems
aws-sdk-applicationautoscaling,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-applicationautoscaling,rubygems
aws-sdk-cloudhsmv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudhsmv2,rubygems
countries,https://github.com/countries/countries,https://github.com/countries/countries,rubygems
stackprof,http://github.com/tmm1/stackprof,https://github.com/tmm1/stackprof/tree/v0.2.25,rubygems
aws-sdk-workspaces,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-workspaces,rubygems
aws-sdk-elasticbeanstalk,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elasticbeanstalk,rubygems
aws-sdk-lightsail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-lightsail,rubygems
aws-sdk-codepipeline,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codepipeline,rubygems
twilio-ruby,https://github.com/twilio/twilio-ruby,https://github.com/twilio/twilio-ruby,rubygems
cucumber,https://cucumber.io/,https://github.com/cucumber/cucumber-ruby,rubygems
aws-sdk-polly,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-polly,rubygems
aws-sdk-budgets,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-budgets,rubygems
redis-rails,http://redis-store.org/redis-rails,https://github.com/redis-store/redis-rails,rubygems
jquery-ui-rails,https://github.com/joliss/jquery-ui-rails,https://github.com/joliss/jquery-ui-rails,rubygems
aws-sdk-opsworks,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-opsworks,rubygems
wasabi,https://github.com/savonrb/wasabi,https://github.com/savonrb/wasabi,rubygems
aws-sdk-applicationdiscoveryservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-applicationdiscoveryservice,rubygems
aws-sdk-mediaconvert,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediaconvert,rubygems
aws-sdk-waf,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-waf,rubygems
aws-sdk-costandusagereportservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-costandusagereportservice,rubygems
aws-sdk-route53domains,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-route53domains,rubygems
aws-sdk-sms,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sms,rubygems
aws-sdk-shield,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-shield,rubygems
aws-sdk-gamelift,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-gamelift,rubygems
aws-sdk-directoryservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-directoryservice,rubygems
aws-sdk-storagegateway,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-storagegateway,rubygems
aws-sdk-cognitoidentity,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cognitoidentity,rubygems
aws-sdk-cloudhsm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudhsm,rubygems
google-apis-iamcredentials_v1,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-iamcredentials_v1,rubygems
aws-sdk-appstream,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-appstream,rubygems
aws-sdk-directconnect,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-directconnect,rubygems
emoji_regex,https://github.com/ticky/ruby-emoji-regex,https://github.com/ticky/ruby-emoji-regex,rubygems
aws-sdk-devicefarm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-devicefarm,rubygems
google-apis-storage_v1,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-storage_v1,rubygems
akami,https://github.com/savonrb/akami,https://github.com/savonrb/akami,rubygems
aws-sdk-cloudsearch,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudsearch,rubygems
aws-sdk-guardduty,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-guardduty,rubygems
dry-equalizer,https://github.com/dry-rb/dry-equalizer,https://github.com/dry-rb/dry-equalizer,rubygems
tty-spinner,https://ttytoolkit.org,https://github.com/piotrmurach/tty-spinner,rubygems
aws-sdk-medialive,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-medialive,rubygems
aws-sdk-resourcegroupstaggingapi,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resourcegroupstaggingapi,rubygems
aws-sdk-greengrass,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-greengrass,rubygems
fluent-plugin-elasticsearch,https://github.com/uken/fluent-plugin-elasticsearch,https://github.com/uken/fluent-plugin-elasticsearch,rubygems
aws-sdk-costexplorer,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-costexplorer,rubygems
mini_portile,http://github.com/flavorjones/mini_portile,https://github.com/flavorjones/mini_portile,rubygems
aws-sdk-health,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-health,rubygems
aws-sdk-opsworkscm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-opsworkscm,rubygems
aws-sdk-lexmodelbuildingservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-lexmodelbuildingservice,rubygems
aws-sdk-lex,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-lex,rubygems
aws-sdk-snowball,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-snowball,rubygems
aws-sdk-elastictranscoder,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-elastictranscoder,rubygems
aws-sdk-dax,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-dax,rubygems
aws-sdk-marketplacemetering,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-marketplacemetering,rubygems
aws-sdk-comprehend,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-comprehend,rubygems
aws-sdk-dynamodbstreams,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-dynamodbstreams,rubygems
aws-sdk-migrationhub,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-migrationhub,rubygems
debase-ruby_core_source,https://github.com/ruby-debug/debase-ruby_core_source,https://github.com/ruby-debug/debase-ruby_core_source,rubygems
aws-sdk-swf,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-swf,rubygems
deep_merge,https://github.com/danielsdeleo/deep_merge,https://github.com/danielsdeleo/deep_merge,rubygems
aws-sdk-simpledb,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-simpledb,rubygems
fog-local,https://github.com/fog/fog-local,https://github.com/fog/fog-local,rubygems
aws-sdk-glacier,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-glacier,rubygems
tzinfo-data,https://tzinfo.github.io,https://github.com/tzinfo/tzinfo-data,rubygems
mongo,https://mongodb.com/docs/ruby-driver/,https://github.com/mongodb/mongo-ruby-driver,rubygems
rspec-retry,http://github.com/NoRedInk/rspec-retry,https://github.com/noredink/rspec-retry,rubygems
aws-sdk-iotdataplane,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotdataplane,rubygems
aws-sdk-marketplacecommerceanalytics,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-marketplacecommerceanalytics,rubygems
aws-sdk-wafregional,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-wafregional,rubygems
factory_girl,https://github.com/thoughtbot/factory_girl,https://github.com/thoughtbot/factory_girl,rubygems
aws-sdk-workdocs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-workdocs,rubygems
aws-sdk-machinelearning,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-machinelearning,rubygems
aws-sdk-inspector,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-inspector,rubygems
aws-sdk-support,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-support,rubygems
aws-sdk-cloudsearchdomain,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloudsearchdomain,rubygems
aws-sdk-mturk,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mturk,rubygems
savon,http://savonrb.com,https://github.com/savonrb/savon,rubygems
