Name,Package URL,Github,Downloads
qtconsole,https://pypi.org/project/qtconsole/,http://jupyter.org,4897102
pydata-google-auth,https://pypi.org/project/pydata-google-auth/,https://github.com/pydata/pydata-google-auth,4896917
h2,https://pypi.org/project/h2/,https://github.com/python-hyper/h2,4886851
pyproject-api,https://pypi.org/project/pyproject-api/,https://github.com/tox-dev/pyproject-api,4886661
sh,https://pypi.org/project/sh/,https://sh.readthedocs.io/,4886481
lit,https://pypi.org/project/lit/,http://llvm.org,4863316
hyperframe,https://pypi.org/project/hyperframe/,https://github.com/python-hyper/hyperframe/,4854532
azure-mgmt-datafactory,https://pypi.org/project/azure-mgmt-datafactory/,https://github.com/Azure/azure-sdk-for-python,4845515
stringcase,https://pypi.org/project/stringcase/,https://github.com/okunishinishi/python-stringcase,4820340
astor,https://pypi.org/project/astor/,https://github.com/berkerpeksag/astor,4799578
langchain,https://pypi.org/project/langchain/,https://github.com/langchain-ai/langchain,4791986
wasabi,https://pypi.org/project/wasabi/,https://github.com/explosion/wasabi,4790901
pytest-metadata,https://pypi.org/project/pytest-metadata/,https://github.com/pytest-dev/pytest-metadata,4766324
bitarray,https://pypi.org/project/bitarray/,https://github.com/ilanschnell/bitarray,4750567
pathtools,https://pypi.org/project/pathtools/,http://github.com/gorakhargosh/pathtools,4725899
catalogue,https://pypi.org/project/catalogue/,https://github.com/explosion/catalogue,4713582
nose,https://pypi.org/project/nose/,http://readthedocs.org/docs/nose/,4692106
yapf,https://pypi.org/project/yapf/,,4679596
distributed,https://pypi.org/project/distributed/,https://github.com/dask/distributed,4674810
pathy,https://pypi.org/project/pathy/,https://github.com/justindujardin/pathy,4666700
QtPy,https://pypi.org/project/QtPy/,https://github.com/spyder-ide/qtpy,4658811
types-pytz,https://pypi.org/project/types-pytz/,https://github.com/python/typeshed,4657035
boto3-stubs,https://pypi.org/project/boto3-stubs/,https://github.com/youtype/mypy_boto3_builder,4656950
triton,https://pypi.org/project/triton/,https://github.com/openai/triton/,4653549
Office365-REST-Python-Client,https://pypi.org/project/Office365-REST-Python-Client/,https://github.com/vgrem/Office365-REST-Python-Client,4647038
hatchling,https://pypi.org/project/hatchling/,https://github.com/pypa/hatch/tree/master/backend,4615596
jupyter-console,https://pypi.org/project/jupyter-console/,https://jupyter.org,4608206
slackclient,https://pypi.org/project/slackclient/,https://github.com/slackapi/python-slack-sdk,4586550
atomicwrites,https://pypi.org/project/atomicwrites/,https://github.com/untitaker/python-atomicwrites,4583510
starkbank-ecdsa,https://pypi.org/project/starkbank-ecdsa/,https://github.com/starkbank/ecdsa-python.git,4583009
nvidia-cuda-cupti-cu11,https://pypi.org/project/nvidia-cuda-cupti-cu11/,https://developer.nvidia.com/cuda-zone,4582801
omegaconf,https://pypi.org/project/omegaconf/,https://github.com/omry/omegaconf,4578682
nvidia-cusparse-cu11,https://pypi.org/project/nvidia-cusparse-cu11/,https://developer.nvidia.com/cuda-zone,4575897
nvidia-cusolver-cu11,https://pypi.org/project/nvidia-cusolver-cu11/,https://developer.nvidia.com/cuda-zone,4574897
editables,https://pypi.org/project/editables/,https://github.com/pfmoore/editables,4571202
nvidia-cufft-cu11,https://pypi.org/project/nvidia-cufft-cu11/,https://developer.nvidia.com/cuda-zone,4570425
nvidia-nccl-cu11,https://pypi.org/project/nvidia-nccl-cu11/,https://developer.nvidia.com/cuda-zone,4560894
nvidia-curand-cu11,https://pypi.org/project/nvidia-curand-cu11/,https://developer.nvidia.com/cuda-zone,4559474
nvidia-nvtx-cu11,https://pypi.org/project/nvidia-nvtx-cu11/,https://developer.nvidia.com/cuda-zone,4545911
uvloop,https://pypi.org/project/uvloop/,http://github.com/MagicStack/uvloop,4544347
humanize,https://pypi.org/project/humanize/,https://github.com/python-humanize/humanize,4535746
knack,https://pypi.org/project/knack/,https://github.com/microsoft/knack,4521768
botocore-stubs,https://pypi.org/project/botocore-stubs/,https://github.com/youtype/botocore-stubs,4511731
iso8601,https://pypi.org/project/iso8601/,https://github.com/micktwomey/pyiso8601,4497499
azure-mgmt-nspkg,https://pypi.org/project/azure-mgmt-nspkg/,https://github.com/Azure/azure-sdk-for-python,4490135
smdebug-rulesconfig,https://pypi.org/project/smdebug-rulesconfig/,https://github.com/awslabs/sagemaker-debugger-rulesconfig,4474315
crcmod,https://pypi.org/project/crcmod/,http://crcmod.sourceforge.net/,4454722
torchmetrics,https://pypi.org/project/torchmetrics/,https://github.com/Lightning-AI/torchmetrics,4431608
mypy-boto3-appflow,https://pypi.org/project/mypy-boto3-appflow/,https://github.com/youtype/mypy_boto3_builder,4416734
fastparquet,https://pypi.org/project/fastparquet/,https://github.com/dask/fastparquet/,4406477
python-Levenshtein,https://pypi.org/project/python-Levenshtein/,https://github.com/maxbachmann/python-Levenshtein,4402425
pytimeparse,https://pypi.org/project/pytimeparse/,https://github.com/wroberts/pytimeparse,4398749
mypy-boto3-s3,https://pypi.org/project/mypy-boto3-s3/,https://github.com/youtype/mypy_boto3_builder,4388005
einops,https://pypi.org/project/einops/,https://github.com/arogozhnikov/einops,4358244
azure-mgmt-cosmosdb,https://pypi.org/project/azure-mgmt-cosmosdb/,https://github.com/Azure/azure-sdk-for-python,4346904
azure-mgmt-recoveryservices,https://pypi.org/project/azure-mgmt-recoveryservices/,https://github.com/Azure/azure-sdk-for-python,4332460
azure-mgmt-datalake-nspkg,https://pypi.org/project/azure-mgmt-datalake-nspkg/,https://github.com/Azure/azure-sdk-for-python,4331059
pywin32,https://pypi.org/project/pywin32/,https://github.com/mhammond/pywin32,4328320
JPype1,https://pypi.org/project/JPype1/,https://github.com/jpype-project/jpype,4326650
azure-mgmt-containerservice,https://pypi.org/project/azure-mgmt-containerservice/,https://github.com/Azure/azure-sdk-for-python,4321810
pydeequ,https://pypi.org/project/pydeequ/,https://pydeequ.readthedocs.io,4312145
cog,https://pypi.org/project/cog/,https://github.com/replicate/cog,4294248
azure-batch,https://pypi.org/project/azure-batch/,https://github.com/Azure/azure-sdk-for-python,4283354
azure-cli,https://pypi.org/project/azure-cli/,https://github.com/Azure/azure-cli,4252092
PyMeeus,https://pypi.org/project/PyMeeus/,https://github.com/architest/pymeeus,4251799
google-cloud-pubsublite,https://pypi.org/project/google-cloud-pubsublite/,https://github.com/googleapis/python-pubsublite,4250716
azure-mgmt-sql,https://pypi.org/project/azure-mgmt-sql/,https://github.com/Azure/azure-sdk-for-python,4249835
types-six,https://pypi.org/project/types-six/,https://github.com/python/typeshed,4240275
murmurhash,https://pypi.org/project/murmurhash/,https://github.com/explosion/murmurhash,4231262
ansible,https://pypi.org/project/ansible/,https://github.com/ansible/ansible,4230210
pyspnego,https://pypi.org/project/pyspnego/,https://github.com/jborean93/pyspnego,4223398
inflect,https://pypi.org/project/inflect/,https://github.com/jaraco/inflect,4216242
phonenumbers,https://pypi.org/project/phonenumbers/,https://github.com/daviddrysdale/python-phonenumbers,4216090
Flask-WTF,https://pypi.org/project/Flask-WTF/,https://github.com/wtforms/flask-wtf/,4208295
cymem,https://pypi.org/project/cymem/,https://github.com/explosion/cymem,4206477
aws-psycopg2,https://pypi.org/project/aws-psycopg2/,https://github.com/AbhimanyuHK/aws-psycopg2,4202332
azure-mgmt-datalake-store,https://pypi.org/project/azure-mgmt-datalake-store/,https://github.com/Azure/azure-sdk-for-python,4184133
preshed,https://pypi.org/project/preshed/,https://github.com/explosion/preshed,4181108
cdk-nag,https://pypi.org/project/cdk-nag/,https://github.com/cdklabs/cdk-nag.git,4166931
aws-requests-auth,https://pypi.org/project/aws-requests-auth/,https://github.com/davidmuller/aws-requests-auth,4159407
google-cloud-audit-log,https://pypi.org/project/google-cloud-audit-log/,https://github.com/googleapis/python-audit-log,4152770
ua-parser,https://pypi.org/project/ua-parser/,https://github.com/ua-parser/uap-python,4139968
azure-mgmt-rdbms,https://pypi.org/project/azure-mgmt-rdbms/,https://github.com/Azure/azure-sdk-for-python,4134752
jsondiff,https://pypi.org/project/jsondiff/,https://github.com/ZoomerAnalytics/jsondiff,4129045
yamllint,https://pypi.org/project/yamllint/,https://github.com/adrienverge/yamllint,4114053
nbclassic,https://pypi.org/project/nbclassic/,https://github.com/jupyter/nbclassic,4111210
azure-mgmt-msi,https://pypi.org/project/azure-mgmt-msi/,https://github.com/Azure/azure-sdk-for-python,4091584
Cerberus,https://pypi.org/project/Cerberus/,https://github.com/pyeve/cerberus,4091526
lazy_loader,https://pypi.org/project/lazy_loader/,https://github.com/scientific-python/lazy_loader,4082720
dacite,https://pypi.org/project/dacite/,https://github.com/konradhalas/dacite,4074226
azure-mgmt-containerinstance,https://pypi.org/project/azure-mgmt-containerinstance/,https://github.com/Azure/azure-sdk-for-python,4053711
statsd,https://pypi.org/project/statsd/,https://github.com/jsocol/pystatsd,4040841
azure-mgmt-monitor,https://pypi.org/project/azure-mgmt-monitor/,https://github.com/Azure/azure-sdk-for-python,4037298
cssselect,https://pypi.org/project/cssselect/,https://github.com/scrapy/cssselect,4029721
dpath,https://pypi.org/project/dpath/,https://github.com/dpath-maintainers/dpath-python,4023919
apispec,https://pypi.org/project/apispec/,https://github.com/marshmallow-code/apispec,4023090
gensim,https://pypi.org/project/gensim/,https://github.com/RaRe-Technologies/gensim,4021105
azure-mgmt-dns,https://pypi.org/project/azure-mgmt-dns/,https://github.com/Azure/azure-sdk-for-python,4004330
django-cors-headers,https://pypi.org/project/django-cors-headers/,https://github.com/adamchainz/django-cors-headers,3990423
azure-mgmt-signalr,https://pypi.org/project/azure-mgmt-signalr/,https://github.com/Azure/azure-sdk-for-python,3989182
ruff,https://pypi.org/project/ruff/,https://docs.astral.sh/ruff,3983027
gradio,https://pypi.org/project/gradio/,https://github.com/gradio-app/gradio,3973516
convertdate,https://pypi.org/project/convertdate/,https://github.com/fitnr/convertdate,3967027
azure-mgmt-cognitiveservices,https://pypi.org/project/azure-mgmt-cognitiveservices/,https://github.com/Azure/azure-sdk-for-python,3962748
scp,https://pypi.org/project/scp/,https://github.com/jbardin/scp.py,3962532
geopy,https://pypi.org/project/geopy/,https://github.com/geopy/geopy,3961713
SQLAlchemy-Utils,https://pypi.org/project/SQLAlchemy-Utils/,https://github.com/kvesteri/sqlalchemy-utils,3957225
azure-data-tables,https://pypi.org/project/azure-data-tables/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/table/azure-table,3956327
azure-mgmt-redis,https://pypi.org/project/azure-mgmt-redis/,https://github.com/Azure/azure-sdk-for-python,3955218
azure-mgmt-web,https://pypi.org/project/azure-mgmt-web/,https://github.com/Azure/azure-sdk-for-python,3946382
PyPDF2,https://pypi.org/project/PyPDF2/,https://github.com/py-pdf/PyPDF2,3946117
azure-mgmt-eventhub,https://pypi.org/project/azure-mgmt-eventhub/,https://github.com/Azure/azure-sdk-for-python,3944866
partd,https://pypi.org/project/partd/,http://github.com/dask/partd/,3936789
graphql-core,https://pypi.org/project/graphql-core/,https://github.com/graphql-python/graphql-core,3936774
python-gitlab,https://pypi.org/project/python-gitlab/,https://github.com/python-gitlab/python-gitlab,3928125
sphinx-rtd-theme,https://pypi.org/project/sphinx-rtd-theme/,https://github.com/readthedocs/sphinx_rtd_theme,3920118
azure-mgmt-batch,https://pypi.org/project/azure-mgmt-batch/,https://github.com/Azure/azure-sdk-for-python,3917326
ninja,https://pypi.org/project/ninja/,https://github.com/scikit-build/ninja-python-distributions,3916157
ratelimit,https://pypi.org/project/ratelimit/,https://github.com/tomasbasham/ratelimit,3912929
junit-xml,https://pypi.org/project/junit-xml/,https://github.com/kyrus/python-junit-xml,3907562
Levenshtein,https://pypi.org/project/Levenshtein/,https://github.com/maxbachmann/Levenshtein,3904123
fabric,https://pypi.org/project/fabric/,https://github.com/fabric/fabric,3891316
pydot,https://pypi.org/project/pydot/,https://github.com/pydot/pydot,3883527
azure-storage-file-share,https://pypi.org/project/azure-storage-file-share/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage/azure-storage-file-share,3883382
pytorch-lightning,https://pypi.org/project/pytorch-lightning/,https://github.com/Lightning-AI/lightning,3874635
watchfiles,https://pypi.org/project/watchfiles/,https://github.com/samuelcolvin/watchfiles,3872713
opentelemetry-exporter-otlp-proto-grpc,https://pypi.org/project/opentelemetry-exporter-otlp-proto-grpc/,https://github.com/open-telemetry/opentelemetry-python/tree/main/exporter/opentelemetry-exporter-otlp-proto-grpc,3860127
azure-mgmt-servicebus,https://pypi.org/project/azure-mgmt-servicebus/,https://github.com/Azure/azure-sdk-for-python,3859998
azure-mgmt-recoveryservicesbackup,https://pypi.org/project/azure-mgmt-recoveryservicesbackup/,https://github.com/Azure/azure-sdk-for-python,3855262
azure-mgmt-cdn,https://pypi.org/project/azure-mgmt-cdn/,https://github.com/Azure/azure-sdk-for-python,3850208
azure-mgmt-loganalytics,https://pypi.org/project/azure-mgmt-loganalytics/,https://github.com/Azure/azure-sdk-for-python,3847814
types-setuptools,https://pypi.org/project/types-setuptools/,https://github.com/python/typeshed,3845304
requests-mock,https://pypi.org/project/requests-mock/,https://github.com/jamielennox/requests-mock,3842992
azure-mgmt-iothub,https://pypi.org/project/azure-mgmt-iothub/,https://github.com/Azure/azure-sdk-for-python,3840999
strip-hints,https://pypi.org/project/strip-hints/,https://github.com/abarker/strip-hints,3835078
Keras-Applications,https://pypi.org/project/Keras-Applications/,https://github.com/keras-team/keras-applications,3832812
pyotp,https://pypi.org/project/pyotp/,https://github.com/pyauth/pyotp,3829929
azure-cli-core,https://pypi.org/project/azure-cli-core/,https://github.com/Azure/azure-cli,3827932
azure-mgmt-trafficmanager,https://pypi.org/project/azure-mgmt-trafficmanager/,https://github.com/Azure/azure-sdk-for-python,3821428
mashumaro,https://pypi.org/project/mashumaro/,https://github.com/Fatal1ty/mashumaro,3817538
apache-airflow-providers-http,https://pypi.org/project/apache-airflow-providers-http/,https://github.com/apache/airflow,3816413
ipaddress,https://pypi.org/project/ipaddress/,https://github.com/phihag/ipaddress,3799621
azure-mgmt-marketplaceordering,https://pypi.org/project/azure-mgmt-marketplaceordering/,https://github.com/Azure/azure-sdk-for-python,3797199
azure-mgmt-devtestlabs,https://pypi.org/project/azure-mgmt-devtestlabs/,https://github.com/Azure/azure-sdk-for-python,3794939
timm,https://pypi.org/project/timm/,https://github.com/huggingface/pytorch-image-models,3794713
azure-mgmt-search,https://pypi.org/project/azure-mgmt-search/,https://github.com/Azure/azure-sdk-for-python,3783983
bytecode,https://pypi.org/project/bytecode/,https://github.com/MatthieuDartiailh/bytecode,3779928
parameterized,https://pypi.org/project/parameterized/,https://github.com/wolever/parameterized,3779745
netaddr,https://pypi.org/project/netaddr/,https://github.com/drkjam/netaddr/,3777499
opentelemetry-exporter-otlp-proto-common,https://pypi.org/project/opentelemetry-exporter-otlp-proto-common/,https://github.com/open-telemetry/opentelemetry-python/tree/main/exporter/opentelemetry-exporter-otlp-proto-common,3770148
Flask-AppBuilder,https://pypi.org/project/Flask-AppBuilder/,https://github.com/dpgaspar/flask-appbuilder/,3769647
types-awscrt,https://pypi.org/project/types-awscrt/,https://github.com/youtype/types-awscrt,3758782
pyperclip,https://pypi.org/project/pyperclip/,https://github.com/asweigart/pyperclip,3737318
openapi-spec-validator,https://pypi.org/project/openapi-spec-validator/,https://github.com/python-openapi/openapi-spec-validator,3734149
azure-mgmt-managementgroups,https://pypi.org/project/azure-mgmt-managementgroups/,https://github.com/Azure/azure-sdk-for-python,3731873
azure-mgmt-applicationinsights,https://pypi.org/project/azure-mgmt-applicationinsights/,https://github.com/Azure/azure-sdk-for-python,3718784
azure-mgmt-eventgrid,https://pypi.org/project/azure-mgmt-eventgrid/,https://github.com/Azure/azure-sdk-for-python,3718175
google-cloud-datastore,https://pypi.org/project/google-cloud-datastore/,https://github.com/googleapis/python-datastore,3715114
onnx,https://pypi.org/project/onnx/,https://github.com/onnx/onnx,3713738
azure-mgmt-media,https://pypi.org/project/azure-mgmt-media/,https://github.com/Azure/azure-sdk-for-python,3705704
marshmallow-sqlalchemy,https://pypi.org/project/marshmallow-sqlalchemy/,https://github.com/marshmallow-code/marshmallow-sqlalchemy,3701445
locket,https://pypi.org/project/locket/,http://github.com/mwilliamson/locket.py,3700523
lark,https://pypi.org/project/lark/,https://github.com/lark-parser/lark,3698599
azure-mgmt-iothubprovisioningservices,https://pypi.org/project/azure-mgmt-iothubprovisioningservices/,https://github.com/Azure/azure-sdk-for-python,3697682
mysqlclient,https://pypi.org/project/mysqlclient/,https://github.com/PyMySQL/mysqlclient,3695455
azure-mgmt-billing,https://pypi.org/project/azure-mgmt-billing/,https://github.com/Azure/azure-sdk-for-python,3688208
azure-mgmt-advisor,https://pypi.org/project/azure-mgmt-advisor/,https://github.com/Azure/azure-sdk-for-python,3686544
azure-mgmt-servicefabric,https://pypi.org/project/azure-mgmt-servicefabric/,https://github.com/Azure/azure-sdk-for-python,3685727
confection,https://pypi.org/project/confection/,https://github.com/explosion/confection,3681613
azure-mgmt-batchai,https://pypi.org/project/azure-mgmt-batchai/,https://github.com/Azure/azure-sdk-for-python,3674247
azure-mgmt-policyinsights,https://pypi.org/project/azure-mgmt-policyinsights/,https://github.com/Azure/azure-sdk-for-python,3670878
pytest-html,https://pypi.org/project/pytest-html/,https://github.com/pytest-dev/pytest-html,3657940
azure-mgmt-iotcentral,https://pypi.org/project/azure-mgmt-iotcentral/,https://github.com/Azure/azure-sdk-for-python,3656869
azure-cosmosdb-table,https://pypi.org/project/azure-cosmosdb-table/,https://github.com/Azure/azure-cosmosdb-python,3651008
azure-mgmt-datamigration,https://pypi.org/project/azure-mgmt-datamigration/,https://github.com/Azure/azure-sdk-for-python,3639102
azure-mgmt-maps,https://pypi.org/project/azure-mgmt-maps/,https://github.com/Azure/azure-sdk-for-python,3638730
agate,https://pypi.org/project/agate/,https://github.com/wireservice/agate,3628750
geographiclib,https://pypi.org/project/geographiclib/,https://geographiclib.sourceforge.io/Python/2.0,3626725
types-paramiko,https://pypi.org/project/types-paramiko/,https://github.com/python/typeshed,3626014
pytest-rerunfailures,https://pypi.org/project/pytest-rerunfailures/,https://github.com/pytest-dev/pytest-rerunfailures,3619306
azure-loganalytics,https://pypi.org/project/azure-loganalytics/,https://github.com/Azure/azure-sdk-for-python,3611887
azure-mgmt-datalake-analytics,https://pypi.org/project/azure-mgmt-datalake-analytics/,https://github.com/Azure/azure-sdk-for-python,3608838
pyserial,https://pypi.org/project/pyserial/,https://github.com/pyserial/pyserial,3607397
spacy-loggers,https://pypi.org/project/spacy-loggers/,https://github.com/explosion/spacy-loggers,3602772
Flask-Login,https://pypi.org/project/Flask-Login/,https://github.com/maxcountryman/flask-login,3585003
Flask-JWT-Extended,https://pypi.org/project/Flask-JWT-Extended/,https://github.com/vimalloc/flask-jwt-extended,3579985
azure-devops,https://pypi.org/project/azure-devops/,https://github.com/microsoft/azure-devops-python-api,3559170
opentelemetry-instrumentation,https://pypi.org/project/opentelemetry-instrumentation/,https://github.com/open-telemetry/opentelemetry-python-contrib/tree/main/opentelemetry-instrumentation,3552445
xarray,https://pypi.org/project/xarray/,https://xarray.dev/,3547331
spark-nlp,https://pypi.org/project/spark-nlp/,https://github.com/JohnSnowLabs/spark-nlp,3542475
dateparser,https://pypi.org/project/dateparser/,https://github.com/scrapinghub/dateparser,3536696
types-s3transfer,https://pypi.org/project/types-s3transfer/,https://github.com/youtype/types-s3transfer,3533500
onnxruntime,https://pypi.org/project/onnxruntime/,https://onnxruntime.ai,3520293
Twisted,https://pypi.org/project/Twisted/,https://github.com/twisted/twisted,3510167
lightning-utilities,https://pypi.org/project/lightning-utilities/,https://github.com/Lightning-AI/utilities,3507539
WTForms,https://pypi.org/project/WTForms/,https://github.com/wtforms/wtforms/,3488033
JayDeBeApi,https://pypi.org/project/JayDeBeApi/,https://github.com/baztian/jaydebeapi,3482054
bokeh,https://pypi.org/project/bokeh/,https://bokeh.org,3477998
azure-cosmosdb-nspkg,https://pypi.org/project/azure-cosmosdb-nspkg/,https://github.com/Azure/azure-cosmosdb-python,3474463
natsort,https://pypi.org/project/natsort/,https://github.com/SethMMorton/natsort,3473388
google-cloud-bigtable,https://pypi.org/project/google-cloud-bigtable/,https://github.com/googleapis/python-bigtable,3471228
scandir,https://pypi.org/project/scandir/,https://github.com/benhoyt/scandir,3467806
grpcio-health-checking,https://pypi.org/project/grpcio-health-checking/,https://grpc.io,3442201
tensorflow-text,https://pypi.org/project/tensorflow-text/,http://github.com/tensorflow/text,3436132
tensorflow-io,https://pypi.org/project/tensorflow-io/,https://github.com/tensorflow/io,3421134
twine,https://pypi.org/project/twine/,https://github.com/pypa/twine/,3417836
google-cloud-spanner,https://pypi.org/project/google-cloud-spanner/,https://github.com/googleapis/python-spanner,3415149
azure-appconfiguration,https://pypi.org/project/azure-appconfiguration/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/appconfiguration/azure-appconfiguration,3409819
commonmark,https://pypi.org/project/commonmark/,https://github.com/rtfd/commonmark.py,3394802
grpcio-reflection,https://pypi.org/project/grpcio-reflection/,https://grpc.io,3392989
asyncio,https://pypi.org/project/asyncio/,http://www.python.org/dev/peps/pep-3156/,3392705
Flask-Caching,https://pypi.org/project/Flask-Caching/,https://github.com/pallets-eco/flask-caching,3391103
cron-descriptor,https://pypi.org/project/cron-descriptor/,https://github.com/Salamek/cron-descriptor,3390358
pyaml,https://pypi.org/project/pyaml/,https://github.com/mk-fg/pretty-yaml,3352140
geoip2,https://pypi.org/project/geoip2/,https://github.com/maxmind/GeoIP2-python,3332213
nh3,https://pypi.org/project/nh3/,https://github.com/messense/nh3,3331660
autopep8,https://pypi.org/project/autopep8/,https://github.com/hhatto/autopep8,3324255
python-editor,https://pypi.org/project/python-editor/,https://github.com/fmoo/python-editor,3323814
Logbook,https://pypi.org/project/Logbook/,https://github.com/getlogbook/logbook,3322073
azure-mgmt-consumption,https://pypi.org/project/azure-mgmt-consumption/,https://github.com/Azure/azure-sdk-for-python,3312786
azure-mgmt-relay,https://pypi.org/project/azure-mgmt-relay/,https://github.com/Azure/azure-sdk-for-python,3293511
cachelib,https://pypi.org/project/cachelib/,https://github.com/pallets-eco/cachelib/,3273876
datadog-api-client,https://pypi.org/project/datadog-api-client/,https://github.com/DataDog/datadog-api-client-python,3257674
jupyter,https://pypi.org/project/jupyter/,http://jupyter.org,3253068
hologram,https://pypi.org/project/hologram/,https://github.com/fishtown-analytics/hologram,3249435
protobuf3-to-dict,https://pypi.org/project/protobuf3-to-dict/,https://github.com/kaporzhu/protobuf-to-dict,3234751
ndg-httpsclient,https://pypi.org/project/ndg-httpsclient/,https://github.com/cedadev/ndg_httpsclient/,3234074
promise,https://pypi.org/project/promise/,https://github.com/syrusakbary/promise,3228974
azureml-core,https://pypi.org/project/azureml-core/,https://docs.microsoft.com/python/api/overview/azure/ml/?view=azure-ml-py,3224590
pydub,https://pypi.org/project/pydub/,http://pydub.com,3220244
tensorflow-metadata,https://pypi.org/project/tensorflow-metadata/,https://github.com/tensorflow/metadata/tags,3213796
jax,https://pypi.org/project/jax/,https://github.com/google/jax,3207061
flit-core,https://pypi.org/project/flit-core/,https://github.com/pypa/flit,3203041
zstandard,https://pypi.org/project/zstandard/,https://github.com/indygreg/python-zstandard,3189752
cssselect2,https://pypi.org/project/cssselect2/,https://doc.courtbouillon.org/cssselect2/,3180519
minimal-snowplow-tracker,https://pypi.org/project/minimal-snowplow-tracker/,https://www.fishtownanalytics.com,3167732
google-cloud-kms,https://pypi.org/project/google-cloud-kms/,https://github.com/googleapis/python-kms,3160266
dbt-extractor,https://pypi.org/project/dbt-extractor/,https://github.com/dbt-labs/dbt-parser-generator/,3158557
connexion,https://pypi.org/project/connexion/,https://github.com/zalando/connexion,3134361
azure-keyvault-certificates,https://pypi.org/project/azure-keyvault-certificates/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault-certificates,3133659
ConfigArgParse,https://pypi.org/project/ConfigArgParse/,https://github.com/bw2/ConfigArgParse,3129242
aniso8601,https://pypi.org/project/aniso8601/,https://bitbucket.org/nielsenb/aniso8601,3119858
cairocffi,https://pypi.org/project/cairocffi/,https://github.com/Kozea/cairocffi/,3118517
azure-mgmt-reservations,https://pypi.org/project/azure-mgmt-reservations/,https://github.com/Azure/azure-sdk-for-python,3116823
hyperlink,https://pypi.org/project/hyperlink/,https://github.com/python-hyper/hyperlink,3115726
cramjam,https://pypi.org/project/cramjam/,https://github.com/milesgranger/pyrus-cramjam,3108728
google-cloud-dlp,https://pypi.org/project/google-cloud-dlp/,https://github.com/googleapis/python-dlp,3108017
elasticsearch-dsl,https://pypi.org/project/elasticsearch-dsl/,https://github.com/elasticsearch/elasticsearch-dsl-py,3104456
mypy-boto3-redshift-data,https://pypi.org/project/mypy-boto3-redshift-data/,https://github.com/youtype/mypy_boto3_builder,3076636
h3,https://pypi.org/project/h3/,https://github.com/uber/h3-py,3076429
spacy-legacy,https://pypi.org/project/spacy-legacy/,https://spacy.io,3049667
pytest-timeout,https://pypi.org/project/pytest-timeout/,https://github.com/pytest-dev/pytest-timeout,3047639
CairoSVG,https://pypi.org/project/CairoSVG/,https://courtbouillon.org/cairosvg,3031147
maxminddb,https://pypi.org/project/maxminddb/,https://github.com/maxmind/MaxMind-DB-Reader-python,3015193
pytz-deprecation-shim,https://pypi.org/project/pytz-deprecation-shim/,https://github.com/pganssle/pytz-deprecation-shim,3011022
reportlab,https://pypi.org/project/reportlab/,https://www.reportlab.com/,3009687
langcodes,https://pypi.org/project/langcodes/,https://github.com/rspeer/langcodes,3007036
google-cloud-monitoring,https://pypi.org/project/google-cloud-monitoring/,https://github.com/googleapis/python-monitoring,3006291
pytest-forked,https://pypi.org/project/pytest-forked/,https://github.com/pytest-dev/pytest-forked,2994023
PyMuPDF,https://pypi.org/project/PyMuPDF/,https://github.com/pymupdf/pymupdf,2976668
ansible-core,https://pypi.org/project/ansible-core/,https://github.com/ansible/ansible,2973863
cloudevents,https://pypi.org/project/cloudevents/,https://github.com/cloudevents/sdk-python,2954948
leather,https://pypi.org/project/leather/,http://leather.readthedocs.io/,2946276
ddsketch,https://pypi.org/project/ddsketch/,http://github.com/datadog/sketches-py,2944562
jaxlib,https://pypi.org/project/jaxlib/,https://github.com/google/jax,2944397
oldest-supported-numpy,https://pypi.org/project/oldest-supported-numpy/,https://github.com/scipy/oldest-supported-numpy,2933826
tiktoken,https://pypi.org/project/tiktoken/,https://github.com/openai/tiktoken,2933249
supervisor,https://pypi.org/project/supervisor/,http://supervisord.org/,2930584
azure-cli-telemetry,https://pypi.org/project/azure-cli-telemetry/,https://github.com/Azure/azure-cli,2926426
diskcache,https://pypi.org/project/diskcache/,https://github.com/grantjenks/python-diskcache,2926212
functions-framework,https://pypi.org/project/functions-framework/,https://github.com/googlecloudplatform/functions-framework-python,2921511
hdfs,https://pypi.org/project/hdfs/,https://hdfscli.readthedocs.io,2915794
apache-airflow-providers-ssh,https://pypi.org/project/apache-airflow-providers-ssh/,https://github.com/apache/airflow,2913000
opentelemetry-exporter-otlp,https://pypi.org/project/opentelemetry-exporter-otlp/,https://github.com/open-telemetry/opentelemetry-python/tree/main/exporter/opentelemetry-exporter-otlp,2897989
gradio-client,https://pypi.org/project/gradio-client/,https://github.com/gradio-app/gradio,2882267
azure-multiapi-storage,https://pypi.org/project/azure-multiapi-storage/,https://github.com/Azure/azure-multiapi-storage-python,2865983
funcsigs,https://pypi.org/project/funcsigs/,http://funcsigs.readthedocs.org,2849734
google-cloud-dataproc,https://pypi.org/project/google-cloud-dataproc/,https://github.com/googleapis/python-dataproc,2841539
azure-kusto-data,https://pypi.org/project/azure-kusto-data/,https://github.com/Azure/azure-kusto-python,2836709
envier,https://pypi.org/project/envier/,https://github.com/DataDog/envier,2832977
