Name,Package URL,Github, Dependent Packages Count
org.conscrypt:conscrypt-openjdk-uber,https://conscrypt.org/,https://github.com/google/conscrypt,270
com.squareup.leakcanary:leakcanary-android-no-op,http://github.com/square/leakcanary/,https://github.com/square/leakcanary,23
com.janeluo:ikanalyzer,https://github.com/yangyining/IKAnalyzer,https://github.com/yangyining/IKAnalyzer,12
com.github.binarywang:weixin-java-mp,https://github.com/Wechat-Group/WxJava,https://github.com/Wechat-Group/WxJava,71
org.scala-lang.modules:scala-parser-combinators_2.11,http://www.scala-lang.org/,https://github.com/scala/scala-parser-combinators,434
org.springframework.integration:spring-integration-java-dsl,https://github.com/spring-projects/spring-integration-java-dsl,https://github.com/spring-projects/spring-integration-java-dsl,63
org.joda:joda-money,https://www.joda.org/joda-money/,https://github.com/JodaOrg/joda-money,87
org.igniterealtime.smack:smack-tcp,http://www.igniterealtime.org/projects/smack/,https://github.com/igniterealtime/Smack,40
io.micronaut.test:micronaut-test-junit5,https://micronaut.io,https://github.com/micronaut-projects/micronaut-test,31
com.github.clans:fab,https://github.com/Clans/FloatingActionButton,https://github.com/Clans/FloatingActionButton,3
org.scala-sbt.ivy:ivy,https://github.com/sbt/ivy,https://github.com/sbt/ivy,9
org.apache.maven.shared:maven-verifier,https://maven.apache.org/shared/,https://github.com/apache/maven-verifier,243
net.thucydides:thucydides-core,www://github.com/wakaleo/thucydides,https://github.com/thucydides-webtests/thucydides,31
org.eclipse.microprofile:microprofile,https://github.com/eclipse/microprofile,https://github.com/eclipse/microprofile,88
fr.ippon.spark.metrics:metrics-spark-reporter,https://github.com/ippontech/metrics-spark-reporter,https://github.com/ippontech/metrics-spark-reporter,7
org.parceler:parceler-api,http://parceler.org,https://github.com/johncarl81/parceler,40
org.springframework.android:spring-android-rest-template,https://github.com/SpringSource/spring-android,https://github.com/SpringSource/spring-android,23
org.grails:grails-web-testing-support,https://github.com/grails/grails-testing-support,https://github.com/grails/grails-testing-support,16
org.webjars.npm:bootstrap,https://www.webjars.org,https://github.com/twbs/bootstrap,129
org.grails.plugins:hibernate5,https://gorm.grails.org/latest/hibernate,https://github.com/grails/gorm-hibernate5,29
com.github.kstyrc:embedded-redis,https://github.com/kstyrc/embedded-redis,https://github.com/kstyrc/embedded-redis,553
io.opentelemetry:opentelemetry-api,https://github.com/open-telemetry/opentelemetry-java,https://github.com/open-telemetry/opentelemetry-java,536
com.bertramlabs.plugins:asset-pipeline-grails,https://github.com/bertramdev/asset-pipeline-core,https://github.com/bertramdev/asset-pipeline-core,13
com.graphql-java:graphql-java-tools,http://github.com/graphql-java/graphql-java-tools,https://github.com/graphql-java/graphql-java-tools,35
org.osgi:org.osgi.service.component.annotations,https://docs.osgi.org/,https://github.com/osgi/osgi,1435
org.bytedeco:javacv,http://bytedeco.org/javacv/,https://github.com/bytedeco/javacv,66
org.springframework.shell:spring-shell-starter,https://spring.io/projects/spring-shell,https://github.com/spring-projects/spring-shell,68
org.apache.maven.resolver:maven-resolver-connector-basic,https://maven.apache.org/resolver/,https://github.com/apache/maven-resolver,130
com.hazelcast:hazelcast-hibernate52,http://www.hazelcast.com/,https://github.com/hazelcast/hazelcast-hibernate5,46
org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jakarta-jaxrs-api_spec,286
com.codeborne:phantomjsdriver,https://github.com/codeborne/ghostdriver,https://github.com/codeborne/ghostdriver,153
com.github.librepdf:openpdf,https://github.com/LibrePDF/OpenPDF,https://github.com/LibrePDF/OpenPDF,70
org.postgresql:r2dbc-postgresql,https://github.com/pgjdbc/r2dbc-postgresql,https://github.com/pgjdbc/r2dbc-postgresql,26
org.neo4j:neo4j-ogm-core,https://neo4j.com/developer/neo4j-ogm,https://github.com/neo4j/neo4j-ogm,78
org.jibx:jibx-run,http://www.jibx.org,https://github.com/jibx/jibx-core,108
com.jakewharton.retrofit:retrofit2-kotlinx-serialization-converter,https://github.com/JakeWharton/retrofit2-kotlinx-serialization-converter/,https://github.com/JakeWharton/retrofit2-kotlinx-serialization-converter,51
com.cloudinary:cloudinary-http44,http://github.com/cloudinary/cloudinary_java,https://github.com/cloudinary/cloudinary_java,6
org.greenrobot:greendao,https://github.com/greenrobot/greenDAO,https://github.com/greenrobot/greenDAO,13
org.parboiled:parboiled-core,http://parboiled.org,https://github.com/sirthias/parboiled,64
org.json4s:json4s-core_2.10,https://github.com/json4s/json4s,https://github.com/json4s/json4s,62
org.apache.pulsar:pulsar-client,https://github.com/apache/pulsar,https://github.com/apache/pulsar,254
net.sourceforge.htmlunit:htmlunit-core-js,http://htmlunit.sourceforge.net,https://github.com/htmlunit,41
com.azure:azure-storage-blob,https://github.com/Azure/azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java,121
org.jboss.spec.javax.faces:jboss-jsf-api_2.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jsf-api_spec,44
io.reactivex:rxjava-reactive-streams,https://github.com/ReactiveX/RxJavaReactiveStreams,https://github.com/ReactiveX/RxJavaReactiveStreams,132
com.amazonaws:amazon-kinesis-producer,https://aws.amazon.com/kinesis,https://github.com/awslabs/amazon-kinesis-producer,43
org.jodd:jodd-core,http://jodd.org,https://github.com/oblac/jodd,127
com.j256.ormlite:ormlite-core,https://ormlite.com/,https://github.com/j256/ormlite-core,60
com.twitter:chill-java,https://github.com/twitter/chill,https://github.com/twitter/chill,107
net.sourceforge.tess4j:tess4j,http://tess4j.sourceforge.net,https://github.com/nguyenq/tess4j,33
org.aeonbits.owner:owner,http://owner.aeonbits.org,https://github.com/lviggiano/owner,61
org.kordamp.ikonli:ikonli-javafx,https://github.com/kordamp/ikonli,https://github.com/kordamp/ikonli,35
org.jdbi:jdbi3-core,https://jdbi.org/,https://github.com/jdbi/jdbi,254
com.twitter:hbc-core,http://github.com/twitter/hbc,https://github.com/twitter/hbc,15
com.spring4all:swagger-spring-boot-starter,https://github.com/SpringForAll/spring-boot-starter-swagger,https://github.com/SpringForAll/spring-boot-starter-swagger,43
com.badlogicgames.gdx:gdx-ai,https://github.com/libgdx/gdx-ai,https://github.com/libgdx/gdx-ai,9
info.cukes:cucumber-jvm,http://cukes.info/,https://github.com/cucumber/cucumber-parent,16
org.eclipse.sisu:org.eclipse.sisu.plexus,http://www.eclipse.org/sisu/,https://github.com/eclipse/sisu.plexus,286
org.hamcrest:hamcrest-junit,https://github.com/hamcrest/hamcrest-junit,https://github.com/hamcrest/hamcrest-junit,353
org.webjars:popper.js,http://webjars.org,https://github.com/webjars/popper.js,12
de.dentrassi.elasticsearch:log4j2-mock,https://dentrassi.de,https://github.com/ctron/de.dentrassi.elasticsearch.log4j2-mock,9
com.github.fge:json-schema-validator,https://github.com/fge/json-schema-validator,https://github.com/fge/json-schema-validator,289
org.sql2o:sql2o,http://www.sql2o.org,https://github.com/aaberg/sql2o,39
org.springframework.social:spring-social-google,https://github.com/GabiAxel/spring-social-google,https://github.com/GabiAxel/spring-social-google,5
org.easyb:easyb-core,http://www.easyb.org,https://github.com/easyb/easyb-core,6
com.astuetz:pagerslidingtabstrip,https://github.com/astuetz/PagerSlidingTabStrip,https://github.com/astuetz/PagerSlidingTabStrip,2
io.arrow-kt:arrow-core,https://github.com/arrow-kt/arrow/,https://github.com/arrow-kt/arrow,115
org.sonatype.sisu:sisu-inject-plexus,http://sisu.sonatype.org/,https://github.com/sonatype/sisu,215
org.ansj:ansj_seg,https://github.com/NLPchina/ansj_seg,https://github.com/ansjsun/ansj_seg,29
jakarta.json.bind:jakarta.json.bind-api,https://eclipse-ee4j.github.io/jsonb-api,https://github.com/eclipse-ee4j/jsonb-api,244
io.noties.markwon:core,https://github.com/noties/Markwon,https://github.com/noties/Markwon,31
org.apache.maven.shared:maven-shared-utils,https://maven.apache.org/shared/,https://github.com/apache/maven-shared-utils,262
org.tensorflow:tensorflow-lite-support,https://tensorflow.org/lite/,https://github.com/tensorflow/tflite-support,15
com.fasterxml.jackson.module:jackson-module-jsonSchema,https://github.com/FasterXML/jackson-module-jsonSchema,https://github.com/FasterXML/jackson-module-jsonSchema,438
com.dlsc.formsfx:formsfx-core,https://github.com/dlemmermann/formsfx,https://github.com/dlemmermann/formsfx,7
org.webjars:bootstrap-datepicker,http://webjars.org,https://github.com/webjars/bootstrap-datepicker,15
at.favre.lib:bcrypt,https://github.com/patrickfav/bcrypt,https://github.com/patrickfav/bcrypt,33
org.camunda.bpm:camunda-engine,http://www.camunda.org,https://github.com/camunda/camunda-bpm-platform,194
org.jctools:jctools-core,https://github.com/JCTools,https://github.com/JCTools/JCTools,241
com.networknt:json-schema-validator,https://github.com/networknt/json-schema-validator,https://github.com/networknt/json-schema-validator,231
org.scalacheck:scalacheck_2.11,http://www.scalacheck.org,https://github.com/typelevel/scalacheck,2435
com.novocode:junit-interface,http://github.com/sbt/junit-interface/,https://github.com/sbt/junit-interface.git,3512
org.webjars.npm:font-awesome,http://webjars.org,https://github.com/FortAwesome/Font-Awesome,36
org.lionsoul:ip2region,https://github.com/lionsoul2014/ip2region,https://github.com/lionsoul2014/ip2region,83
com.google.cloud:google-cloud-bigquery,https://github.com/googleapis/java-bigquery,https://github.com/googleapis/java-bigquery,142
id.zelory:compressor,https://github.com/zetbaitsu/Compressor,https://github.com/zetbaitsu/Compressor,4
org.glassfish.grizzly:grizzly-http-server,https://projects.eclipse.org/projects/ee4j.grizzly,https://github.com/eclipse-ee4j/grizzly,213
com.intellij:annotations,http://www.jetbrains.org,https://github.com/JetBrains/intellij-community,359
com.badlogicgames.ashley:ashley,https://github.com/libgdx/ashley,https://github.com/libgdx/ashley,15
com.baidu.aip:java-sdk,http://ai.baidu.com/sdk,https://github.com/Baidu-AIP/java-sdk,19
com.jakewharton.threetenabp:threetenabp,https://github.com/JakeWharton/ThreeTenABP/,https://github.com/JakeWharton/ThreeTenABP,71
net.sourceforge.argparse4j:argparse4j,https://argparse4j.github.io,https://github.com/argparse4j/argparse4j,280
javax.ejb:javax.ejb-api,https://github.com/javaee/javax.ejb,https://github.com/javaee/javax.ejb,112
me.relex:circleindicator,https://github.com/ongakuer/CircleIndicator,https://github.com/ongakuer/CircleIndicator,5
org.sitemesh:sitemesh,https://github.com/sitemesh/sitemesh3,https://github.com/sitemesh/sitemesh3,26
com.owlike:genson,http://genson.io,https://github.com/owlike/genson,47
com.googlecode.mp4parser:isoparser,http://code.google.com/p/mp4parser/,https://github.com/sannies/mp4parser,31
com.graphql-java:graphql-spring-boot-starter,https://github.com/graphql-java/graphql-spring-boot,https://github.com/graphql-java/graphql-spring-boot,14
org.lwjgl:lwjgl,https://www.lwjgl.org,https://github.com/LWJGL/lwjgl3,173
com.github.satyan:sugar,https://github.com/satyan/sugar,https://github.com/satyan/sugar,1
com.github.whvcse:easy-captcha,https://github.com/whvcse/EasyCaptcha,https://github.com/whvcse/EasyCaptcha,81
org.jboss.bom:jboss-javaee-6.0-with-tools,http://www.jboss.org,https://github.com/jboss-jdf/jboss-bom,15
org.jruby.jcodings:jcodings,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/jruby/jcodings,57
org.apache.kerby:kerb-simplekdc,https://directory.apache.org/kerby,https://github.com/apache/directory-kerby,80
com.itextpdf:itext7-core,https://itextpdf.com/,https://github.com/itext/itext7,35
com.cronutils:cron-utils,http://cron-parser.com/,https://github.com/jmrozanec/cron-utils,235
org.osmdroid:osmdroid-android,https://github.com/osmdroid/osmdroid,https://github.com/osmdroid/osmdroid,14
org.littleshoot:littleproxy,http://littleproxy.org,https://github.com/adamfisk/LittleProxy,84
org.sonarsource.scanner.maven:sonar-maven-plugin,http://sonarsource.github.io/sonar-scanner-maven/,https://github.com/SonarSource/sonar-scanner-maven,18
com.corundumstudio.socketio:netty-socketio,https://github.com/mrniko/netty-socketio,https://github.com/mrniko/netty-socketio,34
net.danlew:android.joda,https://github.com/dlew/joda-time-android,https://github.com/dlew/joda-time-android,14
org.apache.shardingsphere:sharding-jdbc-spring-boot-starter,http://shardingsphere.apache.org,https://github.com/apache/shardingsphere,30
com.facebook.fbjni:fbjni-java-only,https://github.com/facebookincubator/fbjni,https://github.com/facebookincubator/fbjni,13
org.jboss.weld:weld-api,http://weld.cdi-spec.org,https://github.com/weld/api,171
com.spotify:docker-client,https://github.com/spotify/docker-client,https://github.com/spotify/docker-client,173
org.roboguice:roboguice,http://roboguice.org,https://github.com/roboguice/roboguice,25
com.alibaba.spring.boot:dubbo-spring-boot-starter,https://github.com/alibaba/dubbo-spring-boot-starter,https://github.com/alibaba/dubbo-spring-boot-starter,5
org.hashids:hashids,https://github.com/jiecao-fm/hashids-java,https://github.com/jiecao-fm/hashids-java,120
org.jruby.joni:joni,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/jruby/joni,64
org.apache.maven.plugins:maven-assembly-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-assembly-plugin,68
org.apache.maven.plugins:maven-war-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-war-plugin,16
org.grails.plugins:gsp,https://github.com/grails/grails-gsp,https://github.com/grails/grails-gsp,17
org.springframework.cloud:spring-cloud-starter-contract-stub-runner,https://github.com/spring-cloud/spring-cloud-contract,https://github.com/spring-cloud/spring-cloud-contract,38
com.hbb20:ccp,https://github.com/hbb20/CountryCodePickerProject,https://github.com/hbb20/CountryCodePickerProject,8
com.pi4j:pi4j-core,https://v2.pi4j.com,https://github.com/Pi4J/pi4j-v2,82
com.alibaba:transmittable-thread-local,https://github.com/alibaba/transmittable-thread-local,https://github.com/alibaba/transmittable-thread-local,207
io.jaegertracing:jaeger-client,https://github.com/jaegertracing/jaeger-client-java,https://github.com/jaegertracing/jaeger-client-java,92
org.codehaus.mojo:exec-maven-plugin,https://www.mojohaus.org/exec-maven-plugin,https://github.com/mojohaus/exec-maven-plugin,43
org.locationtech.spatial4j:spatial4j,https://projects.eclipse.org/projects/locationtech.spatial4j,https://github.com/locationtech/spatial4j,219
io.github.openfeign.form:feign-form,https://github.com/OpenFeign/feign-form,https://github.com/OpenFeign/feign-form,160
br.com.caelum:vraptor,http://www.vraptor.org,https://github.com/caelum/vraptor4,67
org.jetbrains.exposed:exposed-jdbc,https://github.com/JetBrains/Exposed,https://github.com/JetBrains/Exposed,37
com.sothree.slidinguppanel:library,https://github.com/umano/AndroidSlidingUpPanel,https://github.com/umano/AndroidSlidingUpPanel,5
com.github.mongobee:mongobee,https://github.com/mongobee/mongobee,https://github.com/mongobee/mongobee,13
org.glassfish.hk2:hk2-api,https://github.com/eclipse-ee4j/glassfish-hk2,https://github.com/eclipse-ee4j/glassfish-hk2,401
com.github.kittinunf.fuel:fuel,https://github.com/kittinunf/fuel,https://github.com/kittinunf/fuel,57
org.mybatis.caches:mybatis-ehcache,https://github.com/mybatis/ehcache-cache/,https://github.com/mybatis/ehcache-cache,18
io.etcd:jetcd-core,https://github.com/etcd-io/jetcd,https://github.com/etcd-io/jetcd,100
org.zeroturnaround:zt-exec,https://github.com/zeroturnaround/zt-exec,https://github.com/zeroturnaround/zt-exec,161
com.beust:klaxon,https://github.com/cbeust/klaxon,https://github.com/cbeust/klaxon,72
com.sun.istack:istack-commons-runtime,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/jaxb-istack-commons,660
org.webjars:datatables,http://webjars.org,https://github.com/webjars/datatables,37
io.kotest:kotest-runner-junit5,https://github.com/kotest/kotest,https://github.com/kotest/kotest,6
com.madgag.spongycastle:core,http://rtyley.github.io/spongycastle/,https://github.com/rtyley/spongycastle,130
com.alibaba.spring:spring-context-support,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/alibaba/spring-context-support,68
org.jboss.narayana.jts:narayana-jts-integration,https://narayana.io,https://github.com/jbosstm/narayana,72
com.github.stefanbirkner:system-lambda,https://github.com/stefanbirkner/system-lambda/,https://github.com/stefanbirkner/system-lambda,92
com.ecwid.consul:consul-api,https://github.com/Ecwid/consul-api,https://github.com/Ecwid/consul-api,143
org.schwering:irclib,http://moepii.sourceforge.net/,https://github.com/java-irclib/irclib,18
net.imagej:ij,https://imagej.nih.gov/ij,https://github.com/imagej/ImageJ,78
com.twelvemonkeys.imageio:imageio-jpeg,https://github.com/haraldk/TwelveMonkeys/tree/master/imageio,https://github.com/haraldk/TwelveMonkeys,106
org.junit-pioneer:junit-pioneer,https://junit-pioneer.org/,https://github.com/junit-pioneer/junit-pioneer,204
com.squareup:fest-android,http://github.com/square/fest-android/,https://github.com/square/fest-android,64
com.orhanobut:logger,https://github.com/orhanobut/logger,https://github.com/orhanobut/logger,57
com.netflix.eureka:eureka-client,https://github.com/Netflix/eureka,https://github.com/Netflix/eureka,186
com.github.detro.ghostdriver:phantomjsdriver,https://github.com/detro/ghostdriver,https://github.com/detro/ghostdriver,97
com.github.qcloudsms:qcloudsms,https://github.com/qcloudsms/qcloudsms_java/,https://github.com/qcloudsms/qcloudsms_java,38
org.eclipse.collections:eclipse-collections,https://github.com/eclipse/eclipse-collections,https://github.com/eclipse/eclipse-collections,458
io.airlift:aircompressor,http://github.com/airlift/aircompressor,https://github.com/airlift/aircompressor,93
org.jboss.arquillian.container:arquillian-glassfish-embedded-3.1,http://www.jboss.org,https://github.com/arquillian/arquillian-container-glassfish,41
ca.uhn.hapi.fhir:hapi-fhir-base,http://jamesagnew.github.io/hapi-fhir/,https://github.com/jamesagnew/hapi-fhir,132
org.netbeans.api:org-openide-util,https://netbeans.apache.org/,https://github.com/apache/netbeans-parent,1175
org.kie:kie-spring,http://www.kiegroup.org,https://github.com/kiegroup/droolsjbpm-integration,51
org.springframework.ldap:spring-ldap-ldif-batch,https://www.springframework.org/ldap,https://github.com/SpringSource/spring-ldap,61
io.airlift:airline,https://github.com/airlift/airline,https://github.com/airlift/airline,228
org.xhtmlrenderer:flying-saucer-pdf,http://code.google.com/p/flying-saucer/,https://github.com/flyingsaucerproject/flyingsaucer,59
org.springframework.graphql:spring-graphql-test,https://github.com/spring-projects/spring-graphql,https://github.com/spring-projects/spring-graphql,4
com.netflix.archaius:archaius-core,https://github.com/Netflix/archaius,https://github.com/Netflix/archaius,257
io.nlopez.smartlocation:library,https://github.com/mrmans0n/smart-location-lib,https://github.com/mrmans0n/smart-location-lib,1
jakarta.xml.ws:jakarta.xml.ws-api,https://github.com/eclipse-ee4j/jax-ws-api,https://github.com/eclipse-ee4j/jax-ws-api,645
de.codecentric:chaos-monkey-spring-boot,https://github.com/codecentric/chaos-monkey-spring-boot/chaos-monkey-dependencies/chaos-monkey-spring-boot,https://github.com/codecentric/chaos-monkey-spring-boot,4
org.scalaz:scalaz-core_2.10,http://scalaz.org,https://github.com/scalaz/scalaz,312
com.formdev:flatlaf,https://github.com/JFormDesigner/FlatLaf,https://github.com/JFormDesigner/FlatLaf,52
ch.qos.cal10n:cal10n-api,http://cal10n.qos.ch,https://github.com/qos-ch/cal10n,90
com.tencent.bugly:crashreport,https://github.com/BuglyDevTeam,https://github.com/BuglyDevTeam,13
org.apiguardian:apiguardian-api,https://github.com/apiguardian-team/apiguardian,https://github.com/apiguardian-team/apiguardian,493
com.esri.geometry:esri-geometry-api,https://github.com/Esri/geometry-api-java,https://github.com/Esri/geometry-api-java,99
io.micrometer:micrometer-tracing-bridge-brave,https://github.com/micrometer-metrics/tracing,https://github.com/micrometer-metrics/tracing,7
org.wildfly.bom:jboss-javaee-7.0-with-tools,http://www.wildfly.org,https://github.com/wildfly/boms,6
org.graalvm.js:js,http://www.graalvm.org/,https://github.com/graalvm/graaljs,184
org.owasp.webgoat:webgoat-container,https://github.com/WebGoat/WebGoat,https://github.com/WebGoat/WebGoat,1
com.google.cloud.bigdataoss:gcs-connector,https://github.com/GoogleCloudPlatform/BigData-interop/,https://github.com/GoogleCloudPlatform/bigdata-interop,81
com.jakewharton.rxbinding2:rxbinding,https://github.com/JakeWharton/RxBinding/,https://github.com/JakeWharton/RxBinding,18
org.gradle:gradle-tooling-api,https://github.com/gradle/gradle,https://github.com/gradle/gradle,77
com.j256.ormlite:ormlite-jdbc,https://ormlite.com/,https://github.com/j256/ormlite-jdbc,35
com.firebase:firebase-client-android,https://www.firebase.com/docs/java-quickstart.html/firebase-client-android,https://github.com/firebase/firebase-client-jvm,6
org.springframework.data:spring-data-jdbc-core,http://github.com/spring-projects/spring-data-jdbc-ext,https://github.com/spring-projects/spring-data-jdbc-ext,1
net.bull.javamelody:javamelody-core,https://github.com/javamelody/javamelody/wiki,https://github.com/javamelody/javamelody,31
org.iq80.leveldb:leveldb,http://github.com/dain/leveldb,https://github.com/dain/leveldb,207
com.netflix.feign:feign-okhttp,https://github.com/Netflix/feign,https://github.com/Netflix/feign,88
com.paypal.sdk:rest-api-sdk,https://github.com/paypal/PayPal-Java-SDK.git,https://github.com/paypal/PayPal-Java-SDK,8
com.github.nkzawa:socket.io-client,https://github.com/nkzawa/socket.io-client.java,https://github.com/nkzawa/socket.io-client.java,10
org.msgpack:msgpack,http://msgpack.org/,https://github.com/msgpack/msgpack-java,109
com.netflix.rxjava:rxjava-core,https://github.com/Netflix/RxJava,https://github.com/Netflix/RxJava,95
io.micronaut.kotlin:micronaut-kotlin-runtime,https://micronaut.io,https://github.com/micronaut-projects/micronaut-kotlin,3
org.graalvm.nativeimage:svm,https://github.com/oracle/graal/tree/master/substratevm,https://github.com/oracle/graal,352
com.fifesoft:rsyntaxtextarea,https://github.com/bobbylight/rsyntaxtextarea,https://github.com/bobbylight/RSyntaxTextArea,104
net.sf.jung:jung-graph-impl,http://jrtom.github.io/jung/,https://github.com/jrtom/jung,123
com.facebook.device.yearclass:yearclass,https://github.com/facebook/device-year-class,https://github.com/facebook/device-year-class,13
org.sonatype.aether:aether-api,http://aether.sonatype.org/,https://github.com/sonatype/sonatype-aether,240
io.kotlintest:kotlintest-runner-junit5,http://www.github.com/kotlintest/kotlintest,https://github.com/kotlintest/kotlintest,166
com.github.rholder:guava-retrying,http://rholder.github.com,https://github.com/rholder/guava-retrying,252
org.eclipse.sisu:org.eclipse.sisu.inject,http://www.eclipse.org/sisu/,https://github.com/eclipse/sisu.inject,247
org.eclipse.microprofile.config:microprofile-config-api,https://microprofile.io/project/eclipse/microprofile-config,https://github.com/eclipse/microprofile-config,379
org.uncommons.maths:uncommons-maths,http://maths.uncommons.org/,https://github.com/dwdyer/uncommons-maths,53
org.richfaces.ui:richfaces-components-ui,http://richfaces.org,https://github.com/richfaces/components,19
org.glassfish.main.extras:glassfish-embedded-all,https://projects.eclipse.org/projects/ee4j.glassfish,https://github.com/eclipse-ee4j/glassfish,79
com.google.flatbuffers:flatbuffers-java,https://github.com/google/flatbuffers,https://github.com/google/flatbuffers,74
cn.jpush.api:jpush-client,https://github.com/jpush/jpush-api-java-client,https://github.com/jpush/jpush-api-java-client,55
io.vertx:vertx-config,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/vert-x3/vertx-config,88
org.richfaces.core:richfaces-core-impl,http://richfaces.org,https://github.com/richfaces/core,19
org.mybatis:mybatis-typehandlers-jsr310,https://github.com/mybatis/typehandlers-jsr310,https://github.com/mybatis/typehandlers-jsr310,64
org.spire-math:json4s-support_2.10,http://github.com/non/jawn/,https://github.com/non/jawn,2
com.orhanobut:hawk,https://github.com/orhanobut/hawk,https://github.com/orhanobut/hawk,9
com.miglayout:miglayout-swing,http://www.miglayout.com/,https://github.com/mikaelgrev/miglayout,82
com.github.jnr:jnr-posix,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/jnr/jnr-posix,193
org.jongo:jongo,http://www.jongo.org,https://github.com/bguerout/jongo,51
com.stripe:stripe-android,https://github.com/stripe/stripe-android,https://github.com/stripe/stripe-android,5
com.hankcs:hanlp,https://github.com/hankcs/HanLP,https://github.com/hankcs/HanLP,41
io.github.cdimascio:java-dotenv,https://github.com/cdimascio/java-dotenv,https://github.com/cdimascio/java-dotenv,34
net.snowflake:snowflake-jdbc,https://www.snowflake.net/,https://github.com/snowflakedb/snowflake-jdbc,59
org.jboss.threads:jboss-threads,http://www.jboss.org,https://github.com/jbossas/jboss-threads,235
com.actionbarsherlock:actionbarsherlock,http://actionbarsherlock.com,https://github.com/JakeWharton/ActionBarSherlock,73
com.readystatesoftware.systembartint:systembartint,https://github.com/jgilfelt/SystemBarTint,https://github.com/jgilfelt/SystemBarTint,28
org.eclipse.californium:californium-core,https://www.eclipse.org/californium/,https://github.com/eclipse/californium,60
com.ninja-squad:springmockk,https://github.com/Ninja-Squad/springmockk,https://github.com/Ninja-Squad/springmockk,39
co.elastic.clients:elasticsearch-java,https://github.com/elastic/elasticsearch-java/,https://github.com/elastic/elasticsearch-java,64
org.jetbrains.kotlinx:kotlinx-datetime,https://github.com/Kotlin/kotlinx-datetime,https://github.com/Kotlin/kotlinx-datetime,127
com.eclipsesource.minimal-json:minimal-json,https://github.com/ralfstx/minimal-json,https://github.com/ralfstx/minimal-json,432
org.testfx:testfx-core,http://testfx.org/,https://github.com/TestFX/TestFX,81
org.specs2:specs2_2.10,http://specs2.org/,https://github.com/etorreborre/specs2,801
org.bytedeco:javacpp,http://bytedeco.org/javacpp/,https://github.com/bytedeco/javacpp,226
org.apache.openwebbeans:openwebbeans-impl,openwebbeans.apache.org,https://github.com/apache/openwebbeans,164
org.liquibase:liquibase-maven-plugin,http://www.liquibase.org/liquibase-maven-plugin,https://github.com/liquibase/liquibase.git,16
com.brsanthu:migbase64,http://sourceforge.net/projects/migbase64/,https://github.com/brsanthu/migbase64,98
com.diffplug.spotless:spotless-plugin-gradle,https://github.com/diffplug/spotless,https://github.com/diffplug/spotless,35
org.apache.maven.plugins:maven-dependency-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-dependency-plugin,130
net.jodah:failsafe,https://failsafe.dev,https://github.com/failsafe-lib/failsafe,276
com.squareup:kotlinpoet,https://github.com/square/kotlinpoet,https://github.com/square/kotlinpoet,400
org.scalamacros:quasiquotes_2.10,https://github.com/scalamacros/paradise,https://github.com/scalamacros/paradise,450
jp.wasabeef:recyclerview-animators,https://github.com/wasabeef/recyclerview-animators,https://github.com/wasabeef/recyclerview-animators,9
org.ocpsoft.rewrite:rewrite-servlet,https://ocpsoft.org/rewrite/,https://github.com/ocpsoft/rewrite,62
org.springframework.data:spring-data-ldap,https://github.com/spring-projects/spring-data-ldap,https://github.com/spring-projects/spring-data-ldap,59
com.restfb:restfb,http://restfb.com,https://github.com/restfb/restfb,42
com.github.zafarkhaja:java-semver,https://github.com/zafarkhaja/jsemver,https://github.com/zafarkhaja/jsemver,325
org.fusesource:sigar,http://fusesource.com/,https://github.com/chirino/mvnplugins,270
org.hornetq:hornetq-jms-client,http://hornetq.org,https://github.com/hornetq/hornetq,94
eu.codearte.catch-exception:catch-exception,https://github.com/Codearte/catch-exception/,https://github.com/Codearte/catch-exception,105
com.github.dandelion:datatables-jsp,http://dandelion.github.io/component/datatables,https://github.com/dandelion/dandelion-datatables,4
net.java.dev.jna:platform,https://github.com/twall/jna,https://github.com/twall/jna,70
it.ozimov:embedded-redis,https://github.com/ozimov/embedded-redis,https://github.com/ozimov/embedded-redis,55
jakarta.websocket:jakarta.websocket-api,https://projects.eclipse.org/projects/ee4j.websocket,https://github.com/eclipse-ee4j/websocket-api,213
com.github.kevinsawicki:http-request,https://github.com/kevinsawicki/http-request,https://github.com/kevinsawicki/http-request,109
net.razorvine:pyrolite,https://github.com/irmen/Pyrolite,https://github.com/irmen/Pyrolite,35
dev.miku:r2dbc-mysql,https://github.com/mirromutth/r2dbc-mysql,https://github.com/mirromutth/r2dbc-mysql,58
org.axonframework:axon-spring-boot-starter,https://axoniq.io/,https://github.com/AxonFramework/AxonFramework,27
org.apache.directory.api:api-util,https://directory.apache.org/,https://github.com/apache/directory-ldap-api,145
