Name,Package URL,Github,ecosystem,health_percentage,description,readme,code_of_conduct,contributing,license,pull_request_template,admin_accepts_content_report
pytest-forked,https://pypi.org/project/pytest-forked/,https://github.com/pytest-dev/pytest-forked,pypi,37,true,true,false,false,true,false,false
PyMuPDF,https://pypi.org/project/PyMuPDF/,https://github.com/pymupdf/pymupdf,pypi,50,true,true,false,false,true,false,false
ansible-core,https://pypi.org/project/ansible-core/,https://github.com/ansible/ansible,pypi,100,true,true,true,true,true,true,true
cloudevents,https://pypi.org/project/cloudevents/,https://github.com/cloudevents/sdk-python,pypi,62,true,true,false,true,true,true,false
jaxlib,https://pypi.org/project/jaxlib/,https://github.com/google/jax,pypi,87,true,true,true,true,true,false,false
oldest-supported-numpy,https://pypi.org/project/oldest-supported-numpy/,https://github.com/scipy/oldest-supported-numpy,pypi,75,true,true,true,true,true,false,false
tiktoken,https://pypi.org/project/tiktoken/,https://github.com/openai/tiktoken,pypi,37,true,true,false,false,true,false,false
azure-cli-telemetry,https://pypi.org/project/azure-cli-telemetry/,https://github.com/Azure/azure-cli,pypi,87,true,true,true,true,true,true,false
diskcache,https://pypi.org/project/diskcache/,https://github.com/grantjenks/python-diskcache,pypi,42,true,true,false,false,true,false,false
functions-framework,https://pypi.org/project/functions-framework/,https://github.com/googlecloudplatform/functions-framework-python,pypi,62,true,true,false,true,true,true,false
apache-airflow-providers-ssh,https://pypi.org/project/apache-airflow-providers-ssh/,https://github.com/apache/airflow,pypi,87,true,true,true,true,true,true,false
opentelemetry-exporter-otlp,https://pypi.org/project/opentelemetry-exporter-otlp/,https://github.com/open-telemetry/opentelemetry-python/tree/main/exporter/opentelemetry-exporter-otlp,pypi,87,true,true,true,true,true,true,false
gradio-client,https://pypi.org/project/gradio-client/,https://github.com/gradio-app/gradio,pypi,75,true,true,false,true,true,true,false
azure-multiapi-storage,https://pypi.org/project/azure-multiapi-storage/,https://github.com/Azure/azure-multiapi-storage-python,pypi,62,true,true,true,false,true,false,false
google-cloud-dataproc,https://pypi.org/project/google-cloud-dataproc/,https://github.com/googleapis/python-dataproc,pypi,87,true,true,true,true,true,false,false
azure-kusto-data,https://pypi.org/project/azure-kusto-data/,https://github.com/Azure/azure-kusto-python,pypi,87,true,true,true,true,true,true,false
envier,https://pypi.org/project/envier/,https://github.com/DataDog/envier,pypi,37,true,true,false,false,true,false,false
PyHive,https://pypi.org/project/PyHive/,https://github.com/dropbox/PyHive,pypi,37,true,true,false,false,true,false,false
types-protobuf,https://pypi.org/project/types-protobuf/,https://github.com/python/typeshed,pypi,62,true,true,true,true,true,false,false
django-filter,https://pypi.org/project/django-filter/,https://github.com/carltongibson/django-filter,pypi,42,true,true,false,false,true,false,false
marshmallow-dataclass,https://pypi.org/project/marshmallow-dataclass/,https://github.com/lovasoa/marshmallow_dataclass,pypi,57,true,true,false,true,true,false,false
elastic-transport,https://pypi.org/project/elastic-transport/,https://github.com/elastic/elastic-transport-python,pypi,50,true,true,false,false,true,false,false
parse-type,https://pypi.org/project/parse-type/,https://github.com/jenisys/parse_type,pypi,42,true,true,false,false,true,false,false
types-python-dateutil,https://pypi.org/project/types-python-dateutil/,https://github.com/python/typeshed,pypi,62,true,true,true,true,true,false,false
boltons,https://pypi.org/project/boltons/,https://github.com/mahmoud/boltons,pypi,42,true,true,false,false,true,false,false
python-docx,https://pypi.org/project/python-docx/,https://github.com/python-openxml/python-docx,pypi,37,true,true,false,false,true,false,false
twilio,https://pypi.org/project/twilio/,https://github.com/twilio/twilio-python/,pypi,75,true,true,true,true,true,true,false
PGPy,https://pypi.org/project/PGPy/,https://github.com/SecurityInnovation/PGPy,pypi,37,true,true,false,false,true,false,false
google-cloud-vision,https://pypi.org/project/google-cloud-vision/,https://github.com/googleapis/python-vision,pypi,75,false,true,true,true,true,true,false
korean-lunar-calendar,https://pypi.org/project/korean-lunar-calendar/,https://github.com/usingsky/korean_lunar_calendar_py,pypi,42,true,true,false,false,true,false,false
azure-eventgrid,https://pypi.org/project/azure-eventgrid/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
async_generator,https://pypi.org/project/async_generator/,https://github.com/python-trio/async_generator,pypi,62,true,true,true,true,true,false,false
globus-sdk,https://pypi.org/project/globus-sdk/,https://github.com/globus/globus-sdk-python,pypi,50,true,true,false,true,true,false,false
apache-airflow-providers-imap,https://pypi.org/project/apache-airflow-providers-imap/,https://github.com/apache/airflow,pypi,87,true,true,true,true,true,true,false
sentence-transformers,https://pypi.org/project/sentence-transformers/,https://github.com/UKPLab/sentence-transformers,pypi,37,true,true,false,false,true,false,false
aws-xray-sdk,https://pypi.org/project/aws-xray-sdk/,https://github.com/aws/aws-xray-sdk-python,pypi,87,true,true,true,true,true,true,false
resolvelib,https://pypi.org/project/resolvelib/,https://github.com/sarugaku/resolvelib,pypi,50,true,true,true,false,true,false,false
linkify-it-py,https://pypi.org/project/linkify-it-py/,https://github.com/tsutsu3/linkify-it-py,pypi,42,true,true,false,false,true,false,false
setuptools-rust,https://pypi.org/project/setuptools-rust/,https://github.com/PyO3/setuptools-rust,pypi,37,true,true,false,false,true,false,false
terminaltables,https://pypi.org/project/terminaltables/,https://github.com/matthewdeanmartin/terminaltables,pypi,0,false,false,false,false,false,false,false
apache-airflow-providers-ftp,https://pypi.org/project/apache-airflow-providers-ftp/,https://github.com/apache/airflow,pypi,87,true,true,true,true,true,true,false
javaproperties,https://pypi.org/project/javaproperties/,https://github.com/jwodder/javaproperties,pypi,42,true,true,false,false,true,false,false
sqlalchemy-redshift,https://pypi.org/project/sqlalchemy-redshift/,https://github.com/sqlalchemy-redshift/sqlalchemy-redshift,pypi,62,true,true,true,false,true,true,false
jdcal,https://pypi.org/project/jdcal/,https://github.com/phn/jdcal,pypi,42,true,true,false,false,true,false,false
pep517,https://pypi.org/project/pep517/,https://github.com/pypa/pep517,pypi,50,true,true,true,false,true,false,false
incremental,https://pypi.org/project/incremental/,https://github.com/twisted/incremental,pypi,50,true,true,true,false,true,false,false
limits,https://pypi.org/project/limits/,https://github.com/alisaifee/limits,pypi,71,true,true,true,false,true,false,false
frozendict,https://pypi.org/project/frozendict/,https://github.com/Marco-Sulla/python-frozendict,pypi,57,true,true,false,false,true,false,false
azure-storage-file,https://pypi.org/project/azure-storage-file/,https://github.com/Azure/azure-storage-python,pypi,75,true,true,true,true,true,false,false
service-identity,https://pypi.org/project/service-identity/,https://github.com/pyca/service-identity,pypi,75,true,true,true,true,true,false,false
factory-boy,https://pypi.org/project/factory-boy/,https://github.com/FactoryBoy/factory_boy,pypi,75,true,true,true,true,true,false,false
google-cloud,https://pypi.org/project/google-cloud/,https://github.com/GoogleCloudPlatform/google-cloud-python,pypi,87,true,true,true,true,true,true,false
ml-dtypes,https://pypi.org/project/ml-dtypes/,https://github.com/jax-ml/ml_dtypes,pypi,50,true,true,false,true,true,false,false
addict,https://pypi.org/project/addict/,https://github.com/mewwts/addict,pypi,42,true,true,false,false,true,false,false
uc-micro-py,https://pypi.org/project/uc-micro-py/,https://github.com/tsutsu3/uc.micro-py,pypi,42,true,true,false,false,true,false,false
shortuuid,https://pypi.org/project/shortuuid/,https://github.com/skorokithakis/shortuuid/,pypi,42,true,true,false,false,true,false,false
pypandoc,https://pypi.org/project/pypandoc/,https://github.com/JessicaTegner/pypandoc,pypi,71,true,true,false,true,true,false,false
blessed,https://pypi.org/project/blessed/,https://github.com/jquast/blessed,pypi,0,false,false,false,false,false,false,false
azure-synapse-artifacts,https://pypi.org/project/azure-synapse-artifacts/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
cx-Oracle,https://pypi.org/project/cx-Oracle/,https://github.com/oracle/python-cx_Oracle,pypi,87,true,true,true,true,true,true,false
azure-mgmt-apimanagement,https://pypi.org/project/azure-mgmt-apimanagement/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
requests-ntlm,https://pypi.org/project/requests-ntlm/,https://github.com/requests/requests-ntlm,pypi,37,true,true,false,false,true,false,false
django-extensions,https://pypi.org/project/django-extensions/,https://github.com/django-extensions/django-extensions,pypi,50,true,true,false,true,true,false,false
apache-airflow-providers-amazon,https://pypi.org/project/apache-airflow-providers-amazon/,https://github.com/apache/airflow,pypi,87,true,true,true,true,true,true,false
bracex,https://pypi.org/project/bracex/,https://github.com/facelessuser/bracex,pypi,42,true,true,false,false,true,false,false
azure-mgmt-redhatopenshift,https://pypi.org/project/azure-mgmt-redhatopenshift/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
cmdstanpy,https://pypi.org/project/cmdstanpy/,https://github.com/stan-dev/cmdstanpy,pypi,62,true,true,false,true,true,true,false
apache-airflow-providers-sqlite,https://pypi.org/project/apache-airflow-providers-sqlite/,https://github.com/apache/airflow,pypi,87,true,true,true,true,true,true,false
cookiecutter,https://pypi.org/project/cookiecutter/,https://github.com/cookiecutter/cookiecutter,pypi,62,true,true,true,true,true,false,false
types-cryptography,https://pypi.org/project/types-cryptography/,https://github.com/python/typeshed,pypi,62,true,true,true,true,true,false,false
db-contrib-tool,https://pypi.org/project/db-contrib-tool/,https://github.com/10gen/db-contrib-tool,pypi,0,false,false,false,false,false,false,false
Flask-Session,https://pypi.org/project/Flask-Session/,https://github.com/pallets-eco/flask-session/,pypi,37,true,true,false,false,true,false,false
magicattr,https://pypi.org/project/magicattr/,https://github.com/frmdstryr/magicattr,pypi,42,true,true,false,false,true,false,false
pymsteams,https://pypi.org/project/pymsteams/,https://github.com/rveachkc/pymsteams,pypi,57,true,true,false,false,true,false,false
pylint-plugin-utils,https://pypi.org/project/pylint-plugin-utils/,https://github.com/PyCQA/pylint-plugin-utils,pypi,37,true,true,false,false,true,false,false
voluptuous,https://pypi.org/project/voluptuous/,https://github.com/alecthomas/voluptuous,pypi,57,true,true,false,false,true,false,false
azure-mgmt-privatedns,https://pypi.org/project/azure-mgmt-privatedns/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
azure-mgmt-netapp,https://pypi.org/project/azure-mgmt-netapp/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
cinemagoer,https://pypi.org/project/cinemagoer/,https://github.com/cinemagoer/cinemagoer,pypi,37,true,true,false,false,true,false,false
IMDbPY,https://pypi.org/project/IMDbPY/,https://github.com/cinemagoer/cinemagoer,pypi,37,true,true,false,false,true,false,false
emoji,https://pypi.org/project/emoji/,https://github.com/carpedm20/emoji/,pypi,42,true,true,false,false,true,false,false
databricks-api,https://pypi.org/project/databricks-api/,https://github.com/crflynn/databricks-api,pypi,42,true,true,false,false,true,false,false
newrelic,https://pypi.org/project/newrelic/,https://github.com/newrelic/newrelic-python-agent,pypi,87,true,true,true,true,true,true,false
azure-mgmt-sqlvirtualmachine,https://pypi.org/project/azure-mgmt-sqlvirtualmachine/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
configobj,https://pypi.org/project/configobj/,https://github.com/DiffSK/configobj,pypi,37,true,true,false,false,true,false,false
bandit,https://pypi.org/project/bandit/,https://github.com/PyCQA/bandit,pypi,87,true,true,true,true,true,false,true
ultralytics,https://pypi.org/project/ultralytics/,https://github.com/ultralytics/ultralytics,pypi,100,true,true,true,true,true,true,true
w3lib,https://pypi.org/project/w3lib/,https://github.com/scrapy/w3lib,pypi,50,true,true,true,false,true,false,false
google-cloud-datacatalog,https://pypi.org/project/google-cloud-datacatalog/,https://github.com/googleapis/google-cloud-python,pypi,87,true,true,true,true,true,true,false
DIRAC,https://pypi.org/project/DIRAC/,https://github.com/DIRACGrid/DIRAC/,pypi,75,true,true,false,true,true,true,false
backports.functools-lru-cache,https://pypi.org/project/backports.functools-lru-cache/,https://github.com/jaraco/backports.functools_lru_cache,pypi,42,false,true,false,false,true,false,false
azure-mgmt-hdinsight,https://pypi.org/project/azure-mgmt-hdinsight/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
azure-mgmt-security,https://pypi.org/project/azure-mgmt-security/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
tableauserverclient,https://pypi.org/project/tableauserverclient/,https://github.com/tableau/server-client-python,pypi,62,true,true,false,true,true,false,false
azure-mgmt-kusto,https://pypi.org/project/azure-mgmt-kusto/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
Automat,https://pypi.org/project/Automat/,https://github.com/glyph/Automat,pypi,42,true,true,false,false,true,false,false
azure-synapse-spark,https://pypi.org/project/azure-synapse-spark/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
PyPika,https://pypi.org/project/PyPika/,https://github.com/kayak/pypika,pypi,37,true,true,false,false,true,false,false
pydash,https://pypi.org/project/pydash/,https://github.com/dgilland/pydash,pypi,57,true,true,false,true,true,false,false
azure-mgmt-appconfiguration,https://pypi.org/project/azure-mgmt-appconfiguration/,https://github.com/Azure/azure-sdk-for-python,pypi,100,true,true,true,true,true,true,true
bundler,https://bundler.io/,https://github.com/rubygems/rubygems/tree/master/bundler,rubygems,87,true,true,true,true,true,true,true
aws-sdk-core,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-core,rubygems,87,true,true,true,true,true,true,false
aws-sigv4,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sigv4,rubygems,87,true,true,true,true,true,true,false
aws-partitions,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-partitions,rubygems,87,true,true,true,true,true,true,false
i18n,https://github.com/ruby-i18n/i18n,https://github.com/ruby-i18n/i18n,rubygems,50,true,true,false,false,true,false,false
diff-lcs,https://github.com/halostatue/diff-lcs,https://github.com/halostatue/diff-lcs,rubygems,71,true,true,true,true,true,false,false
rspec-expectations,https://github.com/rspec/rspec-expectations,https://github.com/rspec/rspec-expectations,rubygems,62,true,true,true,true,true,false,false
rspec-core,https://github.com/rspec/rspec-core,https://github.com/rspec/rspec-core,rubygems,62,true,true,true,true,true,false,false
rspec-mocks,https://github.com/rspec/rspec-mocks,https://github.com/rspec/rspec-mocks,rubygems,62,true,true,true,true,true,false,false
rspec-support,https://github.com/rspec/rspec-support,https://github.com/rspec/rspec-support,rubygems,75,true,true,true,true,true,false,false
activesupport,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activesupport,rubygems,87,true,true,true,true,true,true,false
rack,https://github.com/rack/rack,https://github.com/rack/rack,rubygems,62,true,true,false,true,true,false,false
aws-eventstream,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-eventstream,rubygems,87,true,true,true,true,true,true,false
tzinfo,https://tzinfo.github.io,https://github.com/tzinfo/tzinfo/tree/v2.0.6,rubygems,37,true,true,false,false,true,false,false
rake,https://github.com/ruby/rake,https://github.com/ruby/rake/tree/v13.0.6,rubygems,50,true,true,false,true,true,false,false
multi_json,https://github.com/intridea/multi_json,https://github.com/intridea/multi_json/tree/v1.15.0,rubygems,50,true,true,false,true,true,false,false
json,http://flori.github.io/json/,https://github.com/flori/json,rubygems,42,true,true,false,false,true,false,false
rspec,http://github.com/rspec,https://github.com/rspec/rspec-metagem,rubygems,50,true,true,true,false,true,false,false
minitest,https://github.com/minitest/minitest,https://github.com/minitest/minitest,rubygems,37,true,true,false,false,false,false,true
concurrent-ruby,http://www.concurrent-ruby.com,https://github.com/ruby-concurrency/concurrent-ruby,rubygems,62,true,true,true,true,true,false,false
nokogiri,https://nokogiri.org,https://github.com/sparklemotion/nokogiri,rubygems,100,true,true,true,true,true,true,true
faraday,https://lostisland.github.io/faraday,https://github.com/lostisland/faraday,rubygems,75,true,true,true,true,true,true,false
thor,http://whatisthor.com/,https://github.com/rails/thor/tree/v1.2.2,rubygems,50,true,true,false,true,true,false,false
addressable,https://github.com/sporkmonger/addressable,https://github.com/sporkmonger/addressable,rubygems,42,true,true,false,false,true,false,false
aws-sdk-s3,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-s3,rubygems,87,true,true,true,true,true,true,false
mime-types,https://github.com/mime-types/ruby-mime-types/,https://github.com/mime-types/ruby-mime-types/,rubygems,62,true,true,true,true,true,false,false
aws-sdk-kms,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kms,rubygems,87,true,true,true,true,true,true,false
ffi,https://github.com/ffi/ffi/wiki,https://github.com/ffi/ffi/,rubygems,37,true,true,false,false,true,false,false
public_suffix,https://simonecarletti.com/code/publicsuffix-ruby,https://github.com/weppos/publicsuffix-ruby/tree/v5.0.3,rubygems,57,true,true,false,false,true,false,false
multipart-post,https://github.com/socketry/multipart-post,https://github.com/socketry/multipart-post,rubygems,62,true,true,false,false,true,true,false
builder,http://onestepback.org,https://github.com/jimweirich/builder,rubygems,42,true,true,false,false,true,false,false
activemodel,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activemodel,rubygems,87,true,true,true,true,true,true,false
rubygems-update,https://guides.rubygems.org,https://github.com/rubygems/rubygems,rubygems,87,true,true,true,true,true,true,true
thread_safe,https://github.com/ruby-concurrency/thread_safe,https://github.com/ruby-concurrency/thread_safe,rubygems,37,true,true,false,false,true,false,false
activerecord,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activerecord,rubygems,87,true,true,true,true,true,true,false
tilt,https://github.com/jeremyevans/tilt,https://github.com/jeremyevans/tilt,rubygems,42,true,true,false,false,true,false,false
actionpack,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionpack,rubygems,87,true,true,true,true,true,true,false
rack-test,https://github.com/rack/rack-test,https://github.com/rack/rack-test,rubygems,37,true,true,false,false,true,false,false
method_source,http://banisterfiend.wordpress.com,https://github.com/banister/method_source,rubygems,42,true,true,false,false,true,false,false
rails,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0,rubygems,87,true,true,true,true,true,true,false
railties,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/railties,rubygems,87,true,true,true,true,true,true,false
mime-types-data,https://github.com/mime-types/mime-types-data/,https://github.com/mime-types/mime-types-data/,rubygems,62,true,true,true,true,true,false,false
actionmailer,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionmailer,rubygems,87,true,true,true,true,true,true,false
unicode-display_width,https://github.com/janlelis/unicode-display_width,https://github.com/janlelis/unicode-display_width,rubygems,57,true,true,true,false,true,false,false
mini_portile2,https://github.com/flavorjones/mini_portile,https://github.com/flavorjones/mini_portile,rubygems,57,true,true,false,false,true,false,false
actionview,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionview,rubygems,87,true,true,true,true,true,true,false
rubyzip,http://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip/tree/v2.3.2,rubygems,25,true,true,false,false,false,false,false
jwt,https://github.com/jwt/ruby-jwt,https://github.com/jwt/ruby-jwt,rubygems,75,true,true,true,true,true,false,true
mini_mime,https://github.com/discourse/mini_mime,https://github.com/discourse/mini_mime,rubygems,50,true,true,true,false,true,false,false
excon,https://github.com/excon/excon,https://github.com/excon/excon,rubygems,50,true,true,false,true,true,false,false
loofah,https://github.com/flavorjones/loofah,https://github.com/flavorjones/loofah,rubygems,57,true,true,false,false,true,false,false
sprockets,https://github.com/rails/sprockets,https://github.com/rails/sprockets,rubygems,62,true,true,true,true,true,false,false
unf_ext,https://github.com/knu/ruby-unf_ext,https://github.com/knu/ruby-unf_ext,rubygems,42,true,true,false,false,true,false,false
rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer,https://github.com/rails/rails-html-sanitizer/tree/v1.6.0,rubygems,37,false,true,false,true,true,false,false
parser,https://github.com/whitequark/parser,https://github.com/whitequark/parser/tree/v3.2.2.4,rubygems,57,true,true,false,true,true,false,false
parallel,https://github.com/grosser/parallel,https://github.com/grosser/parallel/tree/v1.23.0,rubygems,42,true,true,false,false,true,false,false
activejob,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activejob,rubygems,87,true,true,true,true,true,true,false
pry,http://pry.github.io,https://github.com/pry/pry,rubygems,37,true,true,false,false,true,false,false
rails-dom-testing,https://github.com/rails/rails-dom-testing,https://github.com/rails/rails-dom-testing,rubygems,50,true,true,false,true,true,false,false
ruby-progressbar,https://github.com/jfelchner/ruby-progressbar,https://github.com/jfelchner/ruby-progressbar,rubygems,85,true,true,true,true,true,true,false
http-cookie,https://github.com/sparklemotion/http-cookie,https://github.com/sparklemotion/http-cookie,rubygems,37,true,true,false,false,true,false,false
unf,https://github.com/knu/ruby-unf,https://github.com/knu/ruby-unf,rubygems,42,true,true,false,false,true,false,false
domain_name,https://github.com/knu/ruby-domain_name,https://github.com/knu/ruby-domain_name,rubygems,42,true,true,false,false,true,false,false
redis,https://github.com/redis/redis-rb,https://github.com/redis/redis-rb/tree/v5.0.7,rubygems,37,true,true,false,false,true,false,false
ast,https://whitequark.github.io/ast/,https://github.com/whitequark/ast,rubygems,42,true,true,false,false,true,false,false
globalid,http://www.rubyonrails.org,https://github.com/rails/globalid,rubygems,50,true,true,false,true,true,false,false
rubocop,https://rubocop.org/,https://github.com/rubocop/rubocop/,rubygems,87,true,true,true,true,true,true,false
nio4r,https://github.com/socketry/nio4r,https://github.com/socketry/nio4r/tree/v2.5.9,rubygems,62,true,true,false,false,true,true,false
netrc,https://github.com/geemus/netrc,https://github.com/geemus/netrc,rubygems,50,true,true,false,true,true,false,false
aws-sdk,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk,rubygems,87,true,true,true,true,true,true,false
websocket-driver,https://github.com/faye/websocket-driver-ruby,https://github.com/faye/websocket-driver-ruby,rubygems,50,true,true,true,false,true,false,false
multi_xml,https://github.com/sferik/multi_xml,https://github.com/sferik/multi_xml,rubygems,57,true,true,false,true,true,false,false
crass,https://github.com/rgrove/crass/,https://github.com/rgrove/crass/tree/v1.0.6,rubygems,42,true,true,false,false,true,false,false
websocket-extensions,https://github.com/faye/websocket-extensions-ruby,https://github.com/faye/websocket-extensions-ruby,rubygems,50,true,true,true,false,true,false,false
puma,https://puma.io,https://github.com/puma/puma,rubygems,100,true,true,true,true,true,true,true
rb-fsevent,http://rubygems.org/gems/rb-fsevent,https://github.com/thibaudgg/rb-fsevent,rubygems,37,true,true,false,false,true,false,false
rest-client,https://github.com/rest-client/rest-client,https://github.com/rest-client/rest-client,rubygems,37,true,true,false,false,true,false,false
rack-protection,http://sinatrarb.com/protection/,https://github.com/sinatra/sinatra/tree/main/rack-protection,rubygems,75,true,true,true,true,true,false,false
sass,https://sass-lang.com/,https://github.com/sass/ruby-sass,rubygems,62,true,true,true,true,true,false,false
aws-sdk-resources,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resources,rubygems,87,true,true,true,true,true,true,false
rb-inotify,https://github.com/guard/rb-inotify,https://github.com/guard/rb-inotify,rubygems,37,true,true,false,false,true,false,false
erubi,https://github.com/jeremyevans/erubi,https://github.com/jeremyevans/erubi,rubygems,42,true,true,false,false,true,false,false
actioncable,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actioncable,rubygems,87,true,true,true,true,true,true,false
httpclient,https://github.com/nahi/httpclient,https://github.com/nahi/httpclient,rubygems,28,true,true,false,false,false,false,false
execjs,https://github.com/rails/execjs,https://github.com/rails/execjs,rubygems,50,true,true,false,true,true,false,false
rexml,https://github.com/ruby/rexml,https://github.com/ruby/rexml,rubygems,37,true,true,false,false,true,false,false
zeitwerk,https://github.com/fxn/zeitwerk,https://github.com/fxn/zeitwerk,rubygems,42,true,true,false,false,true,false,false
dotenv,https://github.com/bkeepers/dotenv,https://github.com/bkeepers/dotenv,rubygems,42,true,true,false,false,true,false,false
faraday_middleware,https://github.com/lostisland/faraday_middleware,https://github.com/lostisland/faraday_middleware,rubygems,50,true,true,false,true,true,false,false
byebug,https://github.com/deivid-rodriguez/byebug,https://github.com/deivid-rodriguez/byebug,rubygems,71,true,true,true,true,true,false,false
hashie,https://github.com/hashie/hashie,https://github.com/hashie/hashie,rubygems,50,true,true,false,true,true,false,false
docile,https://ms-ati.github.io/docile/,https://github.com/ms-ati/docile,rubygems,57,true,true,false,false,true,false,false
simplecov,https://github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov/tree/v0.22.0,rubygems,62,true,true,true,true,true,false,false
regexp_parser,https://github.com/ammar/regexp_parser,https://github.com/ammar/regexp_parser,rubygems,42,true,true,false,false,true,false,false
simplecov-html,https://github.com/simplecov-ruby/simplecov-html,https://github.com/simplecov-ruby/simplecov-html,rubygems,37,true,true,false,false,true,false,false
pg,https://github.com/ged/ruby-pg,https://github.com/ged/ruby-pg,rubygems,42,true,true,false,false,true,false,false
googleauth,https://github.com/googleapis/google-auth-library-ruby,https://github.com/googleapis/google-auth-library-ruby,rubygems,87,true,true,true,true,true,false,false
msgpack,http://msgpack.org/,https://github.com/msgpack/msgpack-ruby,rubygems,37,true,true,false,false,true,false,false
ruby2_keywords,https://github.com/ruby/ruby2_keywords,https://github.com/ruby/ruby2_keywords,rubygems,37,true,true,false,false,true,false,false
connection_pool,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool,rubygems,42,true,true,false,false,true,false,false
signet,https://github.com/googleapis/signet,https://github.com/googleapis/signet,rubygems,87,true,true,true,true,true,false,false
faraday-net_http,https://github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http,rubygems,50,true,true,true,false,true,false,false
net-ssh,https://github.com/net-ssh/net-ssh,https://github.com/net-ssh/net-ssh,rubygems,50,true,true,false,false,true,false,false
racc,https://github.com/ruby/racc,https://github.com/tenderlove/racc,rubygems,37,true,true,false,false,true,false,false
uglifier,http://github.com/lautis/uglifier,https://github.com/lautis/uglifier,rubygems,57,true,true,false,true,true,false,false
sinatra,http://sinatrarb.com/,https://github.com/sinatra/sinatra,rubygems,75,true,true,true,true,true,false,false
memoist,https://github.com/matthewrudy/memoist,https://github.com/matthewrudy/memoist,rubygems,42,true,true,false,false,true,false,false
activestorage,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activestorage,rubygems,87,true,true,true,true,true,true,false
rspec-rails,https://github.com/rspec/rspec-rails,https://github.com/rspec/rspec-rails,rubygems,75,true,true,true,true,true,false,false
bcrypt,https://github.com/bcrypt-ruby/bcrypt-ruby,https://github.com/codahale/bcrypt-ruby,rubygems,37,true,true,false,false,true,false,false
listen,https://github.com/guard/listen,https://github.com/guard/listen/tree/v3.8.0,rubygems,50,true,true,false,true,true,false,false
sass-rails,https://github.com/rails/sass-rails,https://github.com/rails/sass-rails,rubygems,37,true,true,false,false,true,false,false
webmock,https://github.com/bblimke/webmock,https://github.com/bblimke/webmock/tree/v3.19.1,rubygems,42,true,true,false,false,true,false,false
childprocess,https://github.com/enkessler/childprocess,https://github.com/enkessler/childprocess,rubygems,42,true,true,false,false,true,false,false
jquery-rails,https://github.com/rails/jquery-rails,https://github.com/rails/jquery-rails,rubygems,50,true,true,false,true,true,false,false
google-protobuf,https://developers.google.com/protocol-buffers,https://github.com/protocolbuffers/protobuf/tree/v3.24.4/ruby,rubygems,87,true,true,true,true,true,false,false
crack,https://github.com/jnunemaker/crack,https://github.com/jnunemaker/crack,rubygems,42,true,true,false,false,true,false,false
daemons,https://github.com/thuehlinger/daemons,https://github.com/thuehlinger/daemons,rubygems,42,true,true,false,false,true,false,false
