Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std,totalContributors
rest-client,https://github.com/rest-client/rest-client,https://github.com/rest-client/rest-client,rubygems,0.02558365033191616,0.0030581039755351682,0.9969418960244648,0.0030581039755351682,0.0030581039755351682,0.0061162079510703364,0.12276391472525923,82
rack-protection,http://sinatrarb.com/protection/,https://github.com/sinatra/sinatra/tree/main/rack-protection,rubygems,0.029865563598759054,0.005170630816959669,0.9968976215098242,0.0031023784901758012,0.005170630816959669,0.015511892450879007,0.10600123888199765,100
sass,https://sass-lang.com/,https://github.com/sass/ruby-sass,rubygems,0.01244997434581837,0.000513083632632119,0.9997434581836839,0.0002565418163160595,0.000513083632632119,0.0007696254489481786,0.10060510620080211,100
aws-sdk-resources,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resources,rubygems,0.015868954758190328,0.0006240249609984399,0.9996879875195008,0.00031201248049921997,0.0006240249609984399,0.0012480499219968799,0.101883355635853,100
rb-inotify,https://github.com/guard/rb-inotify,https://github.com/guard/rb-inotify,rubygems,0.05296551724137931,0.008,0.992,0.008,0.008,0.016,0.1808780276316194,29
erubi,https://github.com/jeremyevans/erubi,https://github.com/jeremyevans/erubi,rubygems,0.07451923076923077,0.009615384615384616,0.9903846153846154,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.2390950989588742,16
actioncable,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actioncable,rubygems,0.08646733541976333,0.02883904362829677,0.9914961794429381,0.013556815380823269,0.02883904362829677,0.10722208528469312,0.14788725085494503,99
httpclient,https://github.com/nahi/httpclient,https://github.com/nahi/httpclient,rubygems,0.12417582417582425,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.15256926937853715,65
execjs,https://github.com/rails/execjs,https://github.com/rails/execjs,rubygems,0.0347437220502236,0.0043859649122807015,0.9956140350877193,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.14005182691602816,51
rexml,https://github.com/ruby/rexml,https://github.com/ruby/rexml,rubygems,0.0394429469901168,0.007547169811320755,0.9962264150943396,0.0037735849056603774,0.007547169811320755,0.01509433962264151,0.1518016980627306,42
zeitwerk,https://github.com/fxn/zeitwerk,https://github.com/fxn/zeitwerk,rubygems,0.03129212401309455,0.0017331022530329288,0.9982668977469671,0.0017331022530329288,0.0017331022530329288,0.0034662045060658577,0.16383543617779928,36
dotenv,https://github.com/bkeepers/dotenv,https://github.com/bkeepers/dotenv,rubygems,0.019194915254237284,0.00423728813559322,0.9957627118644068,0.00423728813559322,0.00423728813559322,0.00847457627118644,0.09923481846425396,100
faraday_middleware,https://github.com/lostisland/faraday_middleware,https://github.com/lostisland/faraday_middleware,rubygems,0.04979582577132486,0.006578947368421052,0.993421052631579,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.1531594464461301,58
byebug,https://github.com/deivid-rodriguez/byebug,https://github.com/deivid-rodriguez/byebug,rubygems,0.025212048353703335,0.002070393374741201,0.9979296066252588,0.002070393374741201,0.002070393374741201,0.006211180124223602,0.12683889848091315,62
hashie,https://github.com/hashie/hashie,https://github.com/hashie/hashie,rubygems,0.04485981308411214,0.018691588785046728,0.9906542056074766,0.009345794392523364,0.018691588785046728,0.028037383177570093,0.13930564118072972,100
docile,https://ms-ati.github.io/docile/,https://github.com/ms-ati/docile,rubygems,0.06420000000000001,0.004,0.996,0.004,0.004,0.036,0.21544177867813846,20
simplecov,https://github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov/tree/v0.22.0,rubygems,0.029846938775510205,0.00510204081632653,0.9974489795918368,0.002551020408163265,0.00510204081632653,0.007653061224489796,0.1288452199011612,100
regexp_parser,https://github.com/ammar/regexp_parser,https://github.com/ammar/regexp_parser,rubygems,0.14779874213836477,0.007075471698113208,0.9976415094339622,0.0023584905660377358,0.007075471698113208,0.02358490566037736,0.3205181062493746,12
simplecov-html,https://github.com/simplecov-ruby/simplecov-html,https://github.com/simplecov-ruby/simplecov-html,rubygems,0.06317016317016318,0.00909090909090909,0.990909090909091,0.00909090909090909,0.00909090909090909,0.01818181818181818,0.17853621477747336,39
pg,https://github.com/ged/ruby-pg,https://github.com/ged/ruby-pg,rubygems,0.026995362460336833,0.0008298755186721991,0.9991701244813278,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.14351332220195312,51
googleauth,https://github.com/googleapis/google-auth-library-ruby,https://github.com/googleapis/google-auth-library-ruby,rubygems,0.07017543859649122,0.015384615384615385,0.9846153846153847,0.015384615384615385,0.015384615384615385,0.06153846153846154,0.14385990231726814,57
msgpack,http://msgpack.org/,https://github.com/msgpack/msgpack-ruby,rubygems,0.04050065876152833,0.005454545454545455,0.9981818181818182,0.0018181818181818182,0.005454545454545455,0.016363636363636365,0.1324737716878968,69
ruby2_keywords,https://github.com/ruby/ruby2_keywords,https://github.com/ruby/ruby2_keywords,rubygems,0.15833333333333335,0.05555555555555555,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.28573329963187444,10
connection_pool,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool,rubygems,0.06022896963663515,0.012195121951219513,0.9878048780487805,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.16526496706092034,49
signet,https://github.com/googleapis/signet,https://github.com/googleapis/signet,rubygems,0.09519725557461405,0.022727272727272728,0.9772727272727273,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.1885573830696454,53
faraday-net_http,https://github.com/lostisland/faraday-net_http,https://github.com/lostisland/faraday-net_http,rubygems,0.20833333333333334,0.045454545454545456,0.9545454545454546,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.29948206744912065,12
net-ssh,https://github.com/net-ssh/net-ssh,https://github.com/net-ssh/net-ssh,rubygems,0.029591280653950953,0.005449591280653951,0.997275204359673,0.005449591280653951,0.005449591280653951,0.010899182561307902,0.11830447661286865,100
racc,https://github.com/ruby/racc,https://github.com/tenderlove/racc,rubygems,0.08075396825396826,0.016666666666666666,0.9916666666666667,0.008333333333333333,0.016666666666666666,0.058333333333333334,0.18558758481561238,42
uglifier,http://github.com/lautis/uglifier,https://github.com/lautis/uglifier,rubygems,0.03807602597238858,0.0018281535648994515,0.9981718464351006,0.0018281535648994515,0.0018281535648994515,0.003656307129798903,0.18184199616096183,29
sinatra,http://sinatrarb.com/,https://github.com/sinatra/sinatra,rubygems,0.029865563598759054,0.005170630816959669,0.9968976215098242,0.0031023784901758012,0.005170630816959669,0.015511892450879007,0.10600123888199765,100
memoist,https://github.com/matthewrudy/memoist,https://github.com/matthewrudy/memoist,rubygems,0.09836065573770492,0.01639344262295082,0.9836065573770492,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.23081320671228994,17
activestorage,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/activestorage,rubygems,0.08646733541976333,0.02883904362829677,0.9914961794429381,0.013556815380823269,0.02883904362829677,0.10722208528469312,0.14788725085494503,99
rspec-rails,https://github.com/rspec/rspec-rails,https://github.com/rspec/rspec-rails,rubygems,0.028850574712643677,0.0034482758620689655,0.9977011494252873,0.0022988505747126436,0.0034482758620689655,0.006896551724137931,0.1159712015677902,100
bcrypt,https://github.com/bcrypt-ruby/bcrypt-ruby,https://github.com/codahale/bcrypt-ruby,rubygems,0.067451205510907,0.014925373134328358,0.9850746268656716,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.1570165619775893,52
listen,https://github.com/guard/listen,https://github.com/guard/listen/tree/v3.8.0,rubygems,0.04063765366796775,0.002881844380403458,0.9971181556195965,0.002881844380403458,0.002881844380403458,0.008645533141210375,0.15355469050586226,79
sass-rails,https://github.com/rails/sass-rails,https://github.com/rails/sass-rails,rubygems,0.06437500000000002,0.025,0.9875,0.0125,0.025,0.0375,0.15911252896928008,60
webmock,https://github.com/bblimke/webmock,https://github.com/bblimke/webmock/tree/v3.19.1,rubygems,0.017337770382695503,0.004991680532445923,0.9983361064891847,0.0033277870216306157,0.004991680532445923,0.0066555740432612314,0.09934633718922946,100
childprocess,https://github.com/enkessler/childprocess,https://github.com/enkessler/childprocess,rubygems,0.035306553911205074,0.0030303030303030303,0.996969696969697,0.0030303030303030303,0.0030303030303030303,0.00909090909090909,0.15129071992700918,43
jquery-rails,https://github.com/rails/jquery-rails,https://github.com/rails/jquery-rails,rubygems,0.05554655870445343,0.010526315789473684,0.9894736842105263,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.17343260089268714,65
google-protobuf,https://developers.google.com/protocol-buffers,https://github.com/protocolbuffers/protobuf/tree/v3.24.4/ruby,rubygems,0.09091643709825528,0.017454545454545455,0.9956363636363637,0.005818181818181818,0.017454545454545455,0.05527272727272727,0.18210502977512566,99
crack,https://github.com/jnunemaker/crack,https://github.com/jnunemaker/crack,rubygems,0.058333333333333334,0.015625,0.984375,0.015625,0.015625,0.03125,0.17727930332920674,30
daemons,https://github.com/thuehlinger/daemons,https://github.com/thuehlinger/daemons,rubygems,0.07083333333333333,0.0125,0.9875,0.0125,0.0125,0.0375,0.1988464999831668,24
hashdiff,https://github.com/liufengyun/hashdiff,https://github.com/liufengyun/hashdiff,rubygems,0.09674981103552531,0.031746031746031744,0.9841269841269842,0.015873015873015872,0.031746031746031744,0.06349206349206349,0.2111997359940568,21
sawyer,https://github.com/lostisland/sawyer,https://github.com/lostisland/sawyer,rubygems,0.07628458498023716,0.008695652173913044,0.991304347826087,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.2171212839755555,22
marcel,https://github.com/rails/marcel,https://github.com/rails/marcel,rubygems,0.0850480109739369,0.018518518518518517,0.9814814814814815,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.19253318035141564,27
octokit,https://github.com/octokit/octokit.rb,https://github.com/octokit/octokit.rb,rubygems,0.03830223880597015,0.009328358208955223,0.996268656716418,0.005597014925373134,0.009328358208955223,0.016791044776119403,0.11958022497214371,100
aws-sdk-sqs,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sqs,rubygems,0.015868954758190328,0.0006240249609984399,0.9996879875195008,0.00031201248049921997,0.0006240249609984399,0.0012480499219968799,0.101883355635853,100
retriable,http://github.com/kamui/retriable,https://github.com/kamui/retriable,rubygems,0.06915097963887822,0.0072992700729927005,0.9927007299270073,0.0072992700729927005,0.0072992700729927005,0.014598540145985401,0.22080640797659418,19
rubocop-ast,https://www.rubocop.org/,https://github.com/rubocop/rubocop-ast/,rubygems,0.03135875601629026,0.002702702702702703,0.9972972972972973,0.002702702702702703,0.002702702702702703,0.013513513513513514,0.1219430855701136,73
capybara,https://github.com/teamcapybara/capybara,https://github.com/teamcapybara/capybara,rubygems,0.01762958648806057,0.0017472335468841002,0.9988351776354106,0.0011648223645894002,0.0017472335468841002,0.0029120559114735,0.10879967334198974,100
awesome_print,https://github.com/awesome-print/awesome_print,https://github.com/awesome-print/awesome_print,rubygems,0.10208711433756804,0.02631578947368421,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.19164898615822276,58
eventmachine,http://rubyeventmachine.com,https://github.com/eventmachine/eventmachine,rubygems,0.02563025210084034,0.0028011204481792717,0.9971988795518207,0.0028011204481792717,0.0028011204481792717,0.008403361344537815,0.11571263798464348,100
highline,https://github.com/JEG2/highline,https://github.com/JEG2/highline,rubygems,0.017653910149750415,0.0033277870216306157,0.9983361064891847,0.0033277870216306157,0.0033277870216306157,0.0033277870216306157,0.10214216455566667,100
selenium-webdriver,https://selenium.dev,https://github.com/SeleniumHQ/selenium/tree/trunk/rb,rubygems,0.051962174022796556,0.005708848715509039,0.9990485252140818,0.0017126546146527116,0.005708848715509039,0.024548049476688868,0.1386910205743882,98
sidekiq,https://sidekiq.org,https://github.com/sidekiq/sidekiq,rubygems,0.01347571189279732,0.0020938023450586263,0.9987437185929648,0.001256281407035176,0.0020938023450586263,0.002931323283082077,0.09928805209795523,100
representable,https://github.com/trailblazer/representable/,https://github.com/trailblazer/representable/,rubygems,0.03409955063947459,0.0007604562737642585,0.9992395437262357,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.15914393992761663,44
terminal-table,https://github.com/tj/terminal-table,https://github.com/tj/terminal-table,rubygems,0.08910472972972973,0.013513513513513514,0.9864864864864865,0.013513513513513514,0.013513513513513514,0.06756756756756757,0.1928595278136367,32
responders,https://github.com/heartcombo/responders,https://github.com/heartcombo/responders,rubygems,0.0630686517783292,0.01282051282051282,0.9871794871794872,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.17718747680890357,62
request_store,https://github.com/steveklabnik/request_store,https://github.com/steveklabnik/request_store,rubygems,0.07982456140350876,0.02631578947368421,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.17646410799271478,30
coffee-rails,https://github.com/rails/coffee-rails,https://github.com/rails/coffee-rails,rubygems,0.17413793103448275,0.05,0.95,0.05,0.05,0.2,0.22384596368437906,29
uber,https://github.com/apotonick/uber,https://github.com/apotonick/uber,rubygems,0.11566265060240963,0.012048192771084338,0.9879518072289156,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.2948830562077755,10
jbuilder,https://github.com/rails/jbuilder,https://github.com/rails/jbuilder/tree/v2.11.5,rubygems,0.02375510204081632,0.004081632653061225,0.9959183673469387,0.004081632653061225,0.004081632653061225,0.00816326530612245,0.10448880739328321,100
xpath,https://github.com/teamcapybara/xpath,https://github.com/teamcapybara/xpath,rubygems,0.061279461279461274,0.014814814814814815,0.9925925925925926,0.007407407407407408,0.014814814814814815,0.014814814814814815,0.2057070975736561,22
faker,https://github.com/faker-ruby/faker,https://github.com/faker-ruby/faker,rubygems,0.0504119850187266,0.0149812734082397,0.9887640449438202,0.011235955056179775,0.0149812734082397,0.0299625468164794,0.12663211022833062,100
declarative,https://github.com/apotonick/declarative,https://github.com/apotonick/declarative,rubygems,0.21649484536082472,0.020618556701030927,0.9896907216494846,0.010309278350515464,0.020618556701030927,0.041237113402061855,0.39191532159469034,5
factory_bot,https://github.com/thoughtbot/factory_bot,https://github.com/thoughtbot/factory_bot,rubygems,0.02238532110091743,0.0045871559633027525,0.9977064220183486,0.0022935779816513763,0.0045871559633027525,0.006880733944954129,0.1082651994937855,100
faraday-excon,https://github.com/lostisland/faraday-excon,https://github.com/lostisland/faraday-excon,rubygems,0.4666666666666666,0.3,0.9,0.2,0.3,1,0.3815174380753199,6
warden,https://github.com/hassox/warden,https://github.com/hassox/warden,rubygems,0.06227106227106228,0.014285714285714285,0.9857142857142858,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.16876710501481912,39
formatador,https://github.com/geemus/formatador,https://github.com/geemus/formatador,rubygems,0.09082892416225749,0.018518518518518517,0.9814814814814815,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.2071541003178275,21
mini_magick,https://github.com/minimagick/minimagick,https://github.com/minimagick/minimagick,rubygems,0.0258849557522124,0.004424778761061947,0.995575221238938,0.004424778761061947,0.004424778761061947,0.008849557522123894,0.10792900726174115,100
timecop,https://github.com/travisjeffery/timecop,https://github.com/travisjeffery/timecop,rubygems,0.06545114539504439,0.016129032258064516,0.9838709677419355,0.016129032258064516,0.016129032258064516,0.04838709677419355,0.14687534231223,69
timers,https://github.com/socketry/timers,https://github.com/socketry/timers,rubygems,0.09572649572649573,0.011111111111111112,0.9888888888888889,0.011111111111111112,0.011111111111111112,0.044444444444444446,0.24222137777389308,26
launchy,https://github.com/copiousfreetime/launchy,https://github.com/copiousfreetime/launchy,rubygems,0.07062314540059347,0.002967359050445104,0.9970326409495549,0.002967359050445104,0.002967359050445104,0.005934718100890208,0.24839519022669407,15
oj,http://www.ohler.com/oj/,https://github.com/ohler55/oj,rubygems,0.013558673469387756,0.0012755102040816326,0.9987244897959183,0.0012755102040816326,0.0012755102040816326,0.002551020408163265,0.09955512882987384,100
bootsnap,https://github.com/Shopify/bootsnap,https://github.com/Shopify/bootsnap,rubygems,0.03371266002844949,0.006756756756756757,0.9932432432432432,0.006756756756756757,0.006756756756756757,0.013513513513513514,0.14241924199830253,95
devise,https://github.com/heartcombo/devise,https://github.com/heartcombo/devise,rubygems,0.023797035347776507,0.004561003420752566,0.9977194982896237,0.0034207525655644243,0.004561003420752566,0.00798175598631699,0.11012599842639585,100
faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent,rubygems,0.3789473684210526,0.3157894736842105,0.9473684210526316,0.05263157894736842,0.3157894736842105,0.47368421052631576,0.34975258370181367,5
aws-sdk-ssm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ssm,rubygems,0.015868954758190328,0.0006240249609984399,0.9996879875195008,0.00031201248049921997,0.0006240249609984399,0.0012480499219968799,0.101883355635853,100
webrick,https://github.com/ruby/webrick,https://github.com/ruby/webrick,rubygems,0.10289855072463769,0.028985507246376812,0.9855072463768116,0.014492753623188406,0.028985507246376812,0.057971014492753624,0.19928985454549286,50
pry-byebug,https://github.com/deivid-rodriguez/pry-byebug,https://github.com/deivid-rodriguez/pry-byebug,rubygems,0.08451086956521739,0.008695652173913044,0.991304347826087,0.008695652173913044,0.008695652173913044,0.02608695652173913,0.20653586193130022,32
mysql2,https://github.com/brianmario/mysql2,https://github.com/brianmario/mysql2/tree/0.5.5,rubygems,0.02651574803149606,0.003937007874015748,0.9980314960629921,0.001968503937007874,0.003937007874015748,0.00984251968503937,0.1206705613862336,100
knapsack,https://github.com/KnapsackPro/knapsack,https://github.com/KnapsackPro/knapsack,rubygems,0.036756756756756756,0.0018018018018018018,0.9981981981981982,0.0018018018018018018,0.0018018018018018018,0.0036036036036036037,0.17889971439472233,30
safe_yaml,https://github.com/dtao/safe_yaml,https://github.com/dtao/safe_yaml,rubygems,0.06654245408570668,0.004524886877828055,0.995475113122172,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.23344291688908347,17
spring,https://github.com/rails/spring,https://github.com/rails/spring,rubygems,0.016404761904761908,0.002380952380952381,0.9976190476190476,0.002380952380952381,0.002380952380952381,0.004761904761904762,0.09973030241583873,100
faraday-em_http,https://github.com/lostisland/faraday-em_http,https://github.com/lostisland/faraday-em_http,rubygems,0.4444444444444444,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.5555555555555556,1,0.3685138655950444,4
mustermann,https://github.com/sinatra/mustermann,https://github.com/sinatra/mustermann,rubygems,0.050983746792130025,0.005988023952095809,0.9940119760479041,0.005988023952095809,0.005988023952095809,0.029940119760479042,0.16739787785298116,35
faraday-em_synchrony,https://github.com/lostisland/faraday-em_synchrony,https://github.com/lostisland/faraday-em_synchrony,rubygems,1,1,0,1,1,1,0,1
mimemagic,https://github.com/mimemagicrb/mimemagic,https://github.com/mimemagicrb/mimemagic,rubygems,0.07847800237812129,0.017241379310344827,0.9827586206896551,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.19483185872308245,29
actiontext,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actiontext,rubygems,0.08642763057244031,0.028814185445142224,0.9915035094200222,0.013545129910109593,0.028814185445142224,0.10712966383450313,0.14781490577854003,99
actionmailbox,https://rubyonrails.org,https://github.com/rails/rails/tree/v7.1.0/actionmailbox,rubygems,0.0864835189459296,0.02883904362829677,0.9914961794429381,0.013556815380823269,0.02883904362829677,0.10722208528469312,0.14789162973039502,99
kaminari,https://github.com/kaminari/kaminari,https://github.com/kaminari/kaminari,rubygems,0.015053418803418806,0.002136752136752137,0.9989316239316239,0.0010683760683760685,0.002136752136752137,0.003205128205128205,0.10182000546841251,100
database_cleaner,https://github.com/DatabaseCleaner/database_cleaner,https://github.com/DatabaseCleaner/database_cleaner,rubygems,0.038660287081339714,0.009569377990430622,0.9952153110047847,0.004784688995215311,0.009569377990430622,0.019138755980861243,0.14309448996328,100
aws-sdk-ec2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ec2,rubygems,0.015868954758190328,0.0006240249609984399,0.9996879875195008,0.00031201248049921997,0.0006240249609984399,0.0012480499219968799,0.101883355635853,100
google-api-client,https://github.com/google/google-api-ruby-client,https://github.com/google/google-api-ruby-client,rubygems,0.01941899208663057,0.00022182786157941438,0.9998890860692103,0.00011091393078970719,0.00022182786157941438,0.00044365572315882877,0.12193110900661636,98
net-scp,https://github.com/net-ssh/net-scp,https://github.com/net-ssh/net-scp,rubygems,0.14407814407814407,0.02564102564102564,0.9743589743589743,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.2608259813981673,21
celluloid,https://celluloid.io/,https://github.com/celluloid/celluloid,rubygems,0.020597790773229374,0.0011695906432748538,0.9988304093567252,0.0011695906432748538,0.0011695906432748538,0.0035087719298245615,0.10758520281158394,90
CFPropertyList,https://github.com/ckruse/CFPropertyList,https://github.com/ckruse/CFPropertyList,rubygems,0.09084699453551913,0.01639344262295082,0.9836065573770492,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.2128507805393139,24
ethon,https://github.com/typhoeus/ethon,https://github.com/typhoeus/ethon,rubygems,0.023521272915946044,0.002551020408163265,0.9974489795918368,0.002551020408163265,0.002551020408163265,0.007653061224489796,0.12841291966451085,59
factory_bot_rails,https://github.com/thoughtbot/factory_bot_rails,https://github.com/thoughtbot/factory_bot_rails,rubygems,0.047846889952153096,0.010526315789473684,0.9894736842105263,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.15845919115951893,66
faraday-httpclient,https://github.com/lostisland/faraday-httpclient,https://github.com/lostisland/faraday-httpclient,rubygems,1,1,0,1,1,1,0,1
faraday-patron,https://github.com/lostisland/faraday-patron,https://github.com/lostisland/faraday-patron,rubygems,0.6111111111111112,1,0.7777777777777778,0.2222222222222222,1,1,0.3888888888888889,2
shoulda-matchers,https://matchers.shoulda.io,https://github.com/thoughtbot/shoulda-matchers,rubygems,0.023299832495812398,0.005025125628140704,0.998324958123953,0.0033500837520938024,0.005025125628140704,0.008375209380234505,0.10311705129538563,100
digest-crc,https://github.com/postmodern/digest-crc#readme,https://github.com/postmodern/digest-crc,rubygems,0.15343915343915343,0.009259259259259259,0.9953703703703703,0.004629629629629629,0.009259259259259259,0.032407407407407406,0.3457369341028098,7
rspec_junit_formatter,https://github.com/sj26/rspec_junit_formatter,https://github.com/sj26/rspec_junit_formatter,rubygems,0.06486286137879911,0.007042253521126761,0.9929577464788732,0.007042253521126761,0.007042253521126761,0.014084507042253521,0.22062995078959388,19
rack-cors,https://github.com/cyu/rack-cors,https://github.com/cyu/rack-cors,rubygems,0.02403701096248617,0.006134969325153374,0.9938650306748467,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.1261669094346891,61
google-cloud-env,https://github.com/googleapis/ruby-cloud-env,https://github.com/googleapis/ruby-cloud-env,rubygems,0.16816816816816818,0.05405405405405406,0.972972972972973,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.298462847038041,9
faraday-rack,https://github.com/lostisland/faraday-rack,https://github.com/lostisland/faraday-rack,rubygems,0.32727272727272727,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.35255853508482393,5
typhoeus,https://github.com/typhoeus/typhoeus,https://github.com/typhoeus/typhoeus,rubygems,0.0229535864978903,0.004219409282700422,0.9978902953586498,0.002109704641350211,0.004219409282700422,0.008438818565400843,0.10746880999971362,100
sass-listen,https://github.com/sass/listen,https://github.com/sass/listen,rubygems,0.05740935365212821,0.002890173410404624,0.9971098265895953,0.002890173410404624,0.002890173410404624,0.008670520231213872,0.189087705021072,44
rouge,http://rouge.jneen.net/,https://github.com/rouge-ruby/rouge,rubygems,0.025938009787928217,0.008156606851549755,0.9951060358890701,0.004893964110929853,0.008156606851549755,0.013050570962479609,0.10342641814117506,100
pry-rails,https://github.com/rweng/pry-rails,https://github.com/rweng/pry-rails,rubygems,0.09085648148148148,0.018518518518518517,0.9814814814814815,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.18607191492309672,32
state_machines,https://github.com/state-machines/state_machines,https://github.com/state-machines/state_machines,rubygems,0.08756756756756758,0.02702702702702703,0.972972972972973,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.19038694211596766,25
htmlentities,https://github.com/threedaymonk/htmlentities,https://github.com/threedaymonk/htmlentities,rubygems,0.20701754385964916,0.008771929824561403,0.9912280701754386,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.3964912280701755,5
redis-namespace,https://github.com/resque/redis-namespace,https://github.com/resque/redis-namespace,rubygems,0.057971014492753645,0.021739130434782608,0.9782608695652174,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.14543389802089393,90
rdoc,https://ruby.github.io/rdoc,https://github.com/ruby/rdoc,rubygems,0.018428657435279952,0.0012040939193257074,0.9993979530403372,0.0006020469596628537,0.0012040939193257074,0.002408187838651415,0.10443326314428741,100
newrelic_rpm,https://newrelic.com/ruby,https://github.com/newrelic/newrelic-ruby-agent,rubygems,0.06687310362026684,0.001629327902240326,0.9991853360488798,0.000814663951120163,0.001629327902240326,0.013034623217922607,0.17463171303867828,98
thin,https://github.com/macournoyer/thin,https://github.com/macournoyer/thin,rubygems,0.016557940341616454,0.0021413276231263384,0.9978586723768736,0.0021413276231263384,0.0021413276231263384,0.004282655246252677,0.1070033300819855,86
rubocop-rspec,https://github.com/rubocop/rubocop-rspec,https://github.com/rubocop/rubocop-rspec,rubygems,0.04647651006711409,0.003355704697986577,0.9966442953020134,0.003355704697986577,0.003355704697986577,0.013422818791946308,0.1565905538322148,100
http-accept,https://github.com/ioquatix/http-accept,https://github.com/ioquatix/http-accept,rubygems,0.1851851851851852,0.013888888888888888,0.9861111111111112,0.013888888888888888,0.013888888888888888,0.05555555555555555,0.36471374798576167,6
elasticsearch-api,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,https://github.com/elastic/elasticsearch-ruby/tree/main/elasticsearch-api,rubygems,0.022939297124600636,0.0007987220447284345,0.9992012779552716,0.0007987220447284345,0.0007987220447284345,0.001597444089456869,0.12799465715890446,100
elasticsearch,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,https://github.com/elastic/elasticsearch-ruby/tree/main,rubygems,0.022939297124600636,0.0007987220447284345,0.9992012779552716,0.0007987220447284345,0.0007987220447284345,0.001597444089456869,0.12799465715890446,100
aws-sdk-kinesis,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesis,rubygems,0.015868954758190328,0.0006240249609984399,0.9996879875195008,0.00031201248049921997,0.0006240249609984399,0.0012480499219968799,0.101883355635853,100
fog-core,https://github.com/fog/fog-core,https://github.com/fog/fog-core,rubygems,0.05612535612535613,0.007692307692307693,0.9923076923076923,0.007692307692307693,0.007692307692307693,0.023076923076923078,0.16055616157733177,54
ice_nine,https://github.com/dkubb/ice_nine,https://github.com/dkubb/ice_nine,rubygems,0.18815331010452963,0.03484320557491289,0.9965156794425087,0.006968641114982578,0.03484320557491289,0.06968641114982578,0.36375705870324704,6
xml-simple,https://github.com/maik/xml-simple,https://github.com/maik/xml-simple,rubygems,0.11411992263056092,0.02127659574468085,0.9787234042553191,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.28040418219605606,11
google-cloud-core,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-core,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-core,rubygems,0.02794318241435392,0.00032133676092544985,0.9998393316195373,0.00032133676092544985,0.00032133676092544985,0.002570694087403599,0.12695795231050463,98
